id	name	description	rgb[0]	rgb[1]	rgb[2]	reserved1
27136	a,Succubus Of Seduction\0	a,*[40] Quest Monster 1,5k\0	12	82	FE	-1
27137	a,Demon King\0	a,*[50] Quest Monster 0\0	12	82	FE	-1
27138	a,Great Demon King\0	a,*[60] Quest Monster 0\0	12	82	FE	-1
27139	a,Secret Keeper Tree\0	a,[47] Quest Monster 2k\0	12	82	FE	-1
27140	a,Breka Overlord Haka\0	a,*[36] Quest Monster 1,3k\0	12	82	FE	-1
27141	a,Breka Overlord Jaka\0	a,*[36] Quest Monster 1,3k\0	12	82	FE	-1
27142	a,Breka Overlord Marka\0	a,*[36] Quest Monster 1,3k\0	12	82	FE	-1
27143	a,Windsus Aleph\0	a,*[42] Quest Monster 1,7k\0	12	82	FE	-1
27144	a,Tarlk Raider Athu\0	a,*[48] Quest Monster 2,1k\0	12	82	FE	-1
27145	a,Tarlk Raider Lanka\0	a,*[48] Quest Monster 2,1k\0	12	82	FE	-1
27146	a,Tarlk Raider Triska\0	a,*[48] Quest Monster 2,1k\0	12	82	FE	-1
27147	a,Tarlk Raider Motura\0	a,*[48] Quest Monster 2,1k\0	12	82	FE	-1
27148	a,Tarlk Raider Kalath\0	a,*[48] Quest Monster 2,1k\0	12	82	FE	-1
27149	a,Gremlin Filcher\0	a,*[12] Quest Monster 315\0	12	82	FE	-1
27150	a,Black Legion Stormtrooper\0	a,*[43] Quest Monster 1,7k\0	12	82	FE	-1
27151	a,Delu Lizardman Headhunter\0	a,*[28] Quest Monster 859\0	12	82	FE	-1
27152	a,Marsh Stakato Marquess\0	a,*[35] Quest Monster 1,2k\0	12	82	FE	-1
27153	a,Alexandro Sanches\0	a,[3] Dark Lord 90\0	9C	E8	A9	-1
27154	a,Bonaparterius\0	a,[3] Abyss King 100\0	9C	E8	A9	-1
27155	a,Ramsebalius\0	a,[3] Evil Overlord 90\0	9C	E8	A9	-1
27156	a,Leto Shaman Ketz\0	a,[40] Quest Monster 1,5k\0	12	82	FE	-1
27157	a,Leto Chief Narak\0	a,*[41] Quest Monster 1,6k\0	12	82	FE	-1
27158	a,Timak Raider Kaikee\0	a,*[43] Quest Monster 1,7k\0	12	82	FE	-1
27159	a,Timak Overlord Okun\0	a,*[46] Quest Monster 1,9k\0	12	82	FE	-1
27160	a,Gok Magok\0	a,*[43] Grandis Chief 1,7k\0	80	80	FF	-1
27161	a,Taik Overlord Kakran\0	a,*[45] Quest Monster 1,9k\0	12	82	FE	-1
27162	a,Hatar Chieftain Kubel\0	a,*[52] Quest Monster 0\0	12	82	FE	-1
27163	a,Vanor Elder Kerunos\0	a,*[51] Quest Monster 2,3k\0	12	82	FE	-1
27164	a,Karul Chief Orooto\0	a,*[43] Quest Monster 1,7k\0	12	82	FE	-1
27165	a,Abyssal Jewel 1\0	a,[60] Quest Monster 27k\0	12	82	FE	-1
27166	a,Abyssal Jewel 2\0	a,[60] Quest Monster 27k\0	12	82	FE	-1
27167	a,Abyssal Jewel 3\0	a,[60] Quest Monster 27k\0	12	82	FE	-1
27168	a,Jewel Guardian Mara\0	a,*[53] Quest Monster 2,5k\0	12	82	FE	-1
27169	a,Jewel Guardian Musfel\0	a,*[53] Quest Monster 2,5k\0	12	82	FE	-1
27170	a,Jewel Guardian Pyton\0	a,*[58] Quest Monster 2,9k\0	12	82	FE	-1
27171	a,Sacrifice Of The Sacrificed\0	a,[20] Quest Monster 541\0	12	82	FE	-1
27172	a,Harit Lizardman Zealot\0	a,*[55] Quest Monster 2,6k\0	12	82	FE	-1
27173	a,Box Of Athrea 1\0	a,[50] Quest Monster 2,2k\0	12	82	FE	-1
27174	a,Box Of Athrea 2\0	a,[50] Quest Monster 2,2k\0	12	82	FE	-1
27175	a,Box Of Athrea 3\0	a,[50] Quest Monster 2,2k\0	12	82	FE	-1
27176	a,Box Of Athrea 4\0	a,[50] Quest Monster 2,2k\0	12	82	FE	-1
27177	a,Box Of Athrea 5\0	a,[50] Quest Monster 2,2k\0	12	82	FE	-1
27178	a,Blitz Wyrm\0	a,*[60] Quest Monster 3,1k\0	12	82	FE	-1
27179	a,Grave Keymaster\0	a,[65] Quest Monster 3,5k\0	12	82	FE	-1
27180	a,Imperial Slave\0	a,*[56] Quest Monster 2,7k\0	12	82	FE	-1
27181	a,Imperial Gravekeeper\0	a,[60] Quest Monster 3,1k\0	12	82	FE	-1
27182	a,Ark Guardian Elberoth\0	a,[60] Quest Monster 3,1k\0	12	82	FE	-1
27183	a,Ark Guardian Shadowfang\0	a,[60] Quest Monster 3,1k\0	12	82	FE	-1
27184	a,Angel Killer\0	a,[60] Quest Monster 27k\0	12	82	FE	-1
27185	a,Fairy Tree of Wind\0	a,[55] Quest Monster 2,6k\0	12	82	FE	-1
27186	a,Fairy Tree of Star\0	a,[55] Quest Monster 2,6k\0	12	82	FE	-1
27187	a,Fairy Tree of Twilight\0	a,[55] Quest Monster 2,6k\0	12	82	FE	-1
27188	a,Fairy Tree of Abyss\0	a,[55] Quest Monster 2,6k\0	12	82	FE	-1
27189	a,Soul of Tree Guardian\0	a,[50] Quest Monster 1,1k\0	12	82	FE	-1
27190	a,Ol Mahum Support Troop\0	a,*[26] Quest Monster 770\0	12	82	FE	-1
27191	a,Malcom\0	a,*[25] Quest Monster 0\0	12	82	FE	-1
27192	a,Succubus Handmaiden\0	a,[18] Quest Monster 0\0	12	82	FE	-1
27193	a,Goblin Servant\0	a,*[12] Quest Monster 0\0	12	82	FE	-1
27194	a,Julie the Ripper\0	a,*[40] Quest Monster 0\0	12	82	FE	-1
27195	a,Male Ant\0	a,[32] Quest Monster 0\0	12	82	FE	-1
27196	a,Bluebacked Alligator\0	a,*[40] Quest Monster 0\0	12	82	FE	-1
27197	a,Bejewelled Alligator\0	a,*[40] Quest Monster 0\0	12	82	FE	-1
27199	a,Crimson Werewolf\0	a,[36] Quest Monster 1,3k\0	12	82	FE	-1
27200	a,Krudel Lizardman\0	a,[36] Quest Monster 1,3k\0	12	82	FE	-1
27214	a,Guardian of Forbidden Knowledge\0	a,[76] Quest Monster 4,3k\0	12	82	FE	-1
27215	a,Guardian of Forbidden Knowledge\0	a,[76] Quest Monster 4,3k\0	12	82	FE	-1
27216	a,Guardian of Forbidden Knowledge\0	a,[76] Quest Monster 4,3k\0	12	82	FE	-1
27217	a,Soul of Well\0	a,*[63] Quest Monster 3,3k\0	12	82	FE	-1
27218	a,Triol's Pawn\0	a,*[65] Quest Monster 3,5k\0	12	82	FE	-1
27219	a,Archon of Halisha\0	a,*[76] Quest Monster 4,3k\0	12	82	FE	-1
27220	a,Archon of Halisha\0	a,*[76] Quest Monster 4,3k\0	12	82	FE	-1
27221	a,Archon of Halisha\0	a,*[76] Quest Monster 4,3k\0	12	82	FE	-1
27222	a,Archon of Halisha\0	a,*[76] Quest Monster 4,3k\0	12	82	FE	-1
27223	a,Archon of Halisha\0	a,*[76] Quest Monster 0\0	12	82	FE	-1
27224	a,Archon of Halisha\0	a,*[76] Quest Monster 4,3k\0	12	82	FE	-1
27225	a,Archon of Halisha\0	a,*[76] Quest Monster 4,3k\0	12	82	FE	-1
27226	a,Archon of Halisha\0	a,*[76] Quest Monster 4,3k\0	12	82	FE	-1
27227	a,Archon of Halisha\0	a,*[76] Quest Monster 4,3k\0	12	82	FE	-1
27228	a,Archon of Halisha\0	a,*[76] Quest Monster 4,3k\0	12	82	FE	-1
27229	a,Archon of Halisha\0	a,*[76] Quest Monster 4,3k\0	12	82	FE	-1
27230	a,Archon of Halisha\0	a,*[76] Quest Monster 4,3k\0	12	82	FE	-1
27231	a,Archon of Halisha\0	a,*[76] Quest Monster 4,3k\0	12	82	FE	-1
27232	a,Archon of Halisha\0	a,*[76] Quest Monster 4,3k\0	12	82	FE	-1
27233	a,Archon of Halisha\0	a,*[76] Quest Monster 4,3k\0	12	82	FE	-1
27234	a,Archon of Halisha\0	a,*[76] Quest Monster 4,3k\0	12	82	FE	-1
27235	a,Archon of Halisha\0	a,*[76] Quest Monster 4,3k\0	12	82	FE	-1
27236	a,Archon of Halisha\0	a,*[76] Quest Monster 4,3k\0	12	82	FE	-1
27237	a,Archon of Halisha\0	a,*[76] Quest Monster 4,3k\0	12	82	FE	-1
27238	a,Archon of Halisha\0	a,*[76] Quest Monster 4,3k\0	12	82	FE	-1
27239	a,Archon of Halisha\0	a,*[76] Quest Monster 4,3k\0	12	82	FE	-1
27240	a,Archon of Halisha\0	a,*[76] Quest Monster 4,3k\0	12	82	FE	-1
27241	a,Archon of Halisha\0	a,*[76] Quest Monster 4,3k\0	12	82	FE	-1
27242	a,Archon of Halisha\0	a,*[76] Quest Monster 4,3k\0	12	82	FE	-1
27243	a,Archon of Halisha\0	a,*[76] Quest Monster 4,3k\0	12	82	FE	-1
27244	a,Archon of Halisha\0	a,*[76] Quest Monster 4,3k\0	12	82	FE	-1
27245	a,Archon of Halisha\0	a,*[76] Quest Monster 4,3k\0	12	82	FE	-1
27246	a,Archon of Halisha\0	a,*[76] Quest Monster 4,3k\0	12	82	FE	-1
27247	a,Archon of Halisha\0	a,*[76] Quest Monster 4,3k\0	12	82	FE	-1
27248	a,Archon of Halisha\0	a,*[76] Quest Monster 4,3k\0	12	82	FE	-1
27249	a,Archon of Halisha\0	a,*[76] Quest Monster 4,3k\0	12	82	FE	-1
27250	a,Fallen Angel Allector\0	a,[76] Quest Monster 8,6k\0	12	82	FE	-1
27251	a,Fallen Angel Allector\0	a,[76] Quest Monster 8,6k\0	12	82	FE	-1
27252	a,Fallen Angel Allector\0	a,[76] Quest Monster 8,6k\0	12	82	FE	-1
27253	a,Hell Fire\0	a,[76] Quest Monster 2,1k\0	12	82	FE	-1
27254	a,Unknown Stopper\0	a,*[81] Quest Monster 41k\0	12	82	FE	-1
27255	a,Unknown Stopper\0	a,*[78] Quest Monster 42k\0	12	82	FE	-1
27256	a,Unknown Stopper\0	a,*[78] Quest Monster 42k\0	12	82	FE	-1
27257	a,Archangel Iconoclasis\0	a,[76] Quest Monster 4,3k\0	12	82	FE	-1
27258	a,Archangel Iconoclasis\0	a,[76] Quest Monster 4,3k\0	12	82	FE	-1
27259	a,Archangel Iconoclasis\0	a,[76] Quest Monster 4,3k\0	12	82	FE	-1
27260	a,Archangel Iconoclasis\0	a,[76] Quest Monster 4,3k\0	12	82	FE	-1
27261	a,Bead of Sacred Flame\0	a,[76] Quest Monster 4,3k\0	12	82	FE	-1
27262	a,Death Lord Hallate\0	a,*[78] Quest Monster 42k\0	12	82	FE	-1
27263	a,Death Lord Hallate\0	a,*[78] Quest Monster 42k\0	12	82	FE	-1
27264	a,Death Lord Hallate\0	a,*[78] Quest Monster 42k\0	12	82	FE	-1
27265	a,Lich King Icarus\0	a,*[78] Quest Monster 42k\0	12	82	FE	-1
27266	a,Fallen Angel Haures\0	a,[76] Quest Monster 8,6k\0	12	82	FE	-1
27267	a,Fallen Angel Haures\0	a,[76] Quest Monster 8,6k\0	12	82	FE	-1
27268	a,Guard of Haures\0	a,[76] Quest Monster 4,3k\0	12	82	FE	-1
27269	a,Fallen Angel Naverius\0	a,[76] Quest Monster 4,3k\0	12	82	FE	-1
27270	a,Fallen Angel Naverius\0	a,[76] Quest Monster 4,3k\0	12	82	FE	-1
27271	a,Chimera Golem\0	a,[76] Quest Monster 4,3k\0	12	82	FE	-1
27272	a,Hallate's Dancer Lillian\0	a,[76] Quest Monster 4,3k\0	12	82	FE	-1
27273	a,Assassin Pezel\0	a,*[81] Quest Monster 41k\0	12	82	FE	-1
27274	a,Fallen Angel Tanakia\0	a,*[78] Quest Monster 42k\0	12	82	FE	-1
27275	a,Fallen Angel Tanakia\0	a,*[78] Quest Monster 42k\0	12	82	FE	-1
27276	a,Fallen Angel Tanakia\0	a,*[78] Quest Monster 42k\0	12	82	FE	-1
27277	a,Fallen Angel Tanakia\0	a,*[78] Quest Monster 42k\0	12	82	FE	-1
27278	a,Shadow of Beleth\0	a,*[81] Quest Monster 41k\0	12	82	FE	-1
27279	a,Cursed Kesadein\0	a,*[81] Quest Monster 41k\0	12	82	FE	-1
27280	a,Fallen Angel Narcissus\0	a,*[78] Quest Monster 42k\0	12	82	FE	-1
27281	a,Fallen Angel Metellus\0	a,*[81] Quest Monster 41k\0	12	82	FE	-1
27282	a,Dark Angel Othiel\0	a,*[81] Quest Monster 41k\0	12	82	FE	-1
27283	a,Grandpapa Askalius\0	a,*[81] Quest Monster 41k\0	12	82	FE	-1
27284	a,Flame Evil Spirit Azira\0	a,*[81] Quest Monster 41k\0	12	82	FE	-1
27285	a,Lizard's Totem Sharuhi\0	a,*[78] Quest Monster 42k\0	12	82	FE	-1
27286	a,Fallen Knight Adhil\0	a,[76] Quest Monster 4,3k\0	12	82	FE	-1
27287	a,Bound Elf Panacea\0	a,[76] Quest Monster 4,3k\0	12	82	FE	-1
27288	a,Sword Player Biel\0	a,[76] Quest Monster 4,3k\0	12	82	FE	-1
27289	a,Ancient Sword Master Iron\0	a,[76] Quest Monster 4,3k\0	12	82	FE	-1
27290	a,White Wing Commander\0	a,[76] Quest Monster 4,3k\0	12	82	FE	-1
27291	a,White Wing Fighter\0	a,[76] Quest Monster 4,3k\0	12	82	FE	-1
27292	a,Fallen Noble Orc Muhark\0	a,[76] Quest Monster 4,3k\0	12	82	FE	-1
27293	a,Khavatari Uruz\0	a,[76] Quest Monster 4,3k\0	12	82	FE	-1
27294	a,Overlord Atrus\0	a,[76] Quest Monster 17k\0	12	82	FE	-1
27295	a,Sharuhi Mouth Mudaha\0	a,[76] Quest Monster 17k\0	12	82	FE	-1
27296	a,Monument Watcher Ezekiel\0	a,[76] Quest Monster 4,3k\0	12	82	FE	-1
27297	a,Monument Watcher Ezekiel\0	a,[76] Quest Monster 4,3k\0	12	82	FE	-1
27298	a,Monument Watcher Ezekiel\0	a,[76] Quest Monster 4,3k\0	12	82	FE	-1
27299	a,Monument Watcher Ezekiel\0	a,[76] Quest Monster 0\0	12	82	FE	-1
27300	a,Monument Watcher Ezekiel\0	a,[76] Quest Monster 0\0	12	82	FE	-1
27301	a,Monument Watcher Ezekiel\0	a,[76] Quest Monster 0\0	12	82	FE	-1
27302	a,Monument Defender Azrael\0	a,*[81] Quest Monster 41k\0	12	82	FE	-1
27303	a,Monument Defender Azrael\0	a,*[81] Quest Monster 41k\0	12	82	FE	-1
27304	a,Monument Defender Azrael\0	a,*[81] Quest Monster 0\0	12	82	FE	-1
27305	a,Monument Defender Azrael\0	a,*[78] Quest Monster 42k\0	12	82	FE	-1
27306	a,Monument Defender Azrael\0	a,*[81] Quest Monster 41k\0	12	82	FE	-1
27307	a,Monument Defender Azrael\0	a,*[81] Quest Monster 41k\0	12	82	FE	-1
27308	a,Assassin Frost\0	a,*[78] Quest Monster 42k\0	12	82	FE	-1
27309	a,Minervia Van Hacken\0	a,*[81] Quest Monster 41k\0	12	82	FE	-1
27310	a,Kitanis Van Hacken\0	a,*[81] Quest Monster 0\0	12	82	FE	-1
27311	a,Judgment Hound Dog Kelvas\0	a,*[78] Quest Monster 42k\0	12	82	FE	-1
27312	a,Mysterious Servitor\0	a,*[81] Quest Monster 41k\0	12	82	FE	-1
27313	a,Vision Guardian Shakiel\0	a,[76] Quest Monster 4,3k\0	12	82	FE	-1
27314	a,Vision Guardian Shakiel\0	a,[76] Quest Monster 4,3k\0	12	82	FE	-1
27315	a,Vision Guardian Shakiel\0	a,[76] Quest Monster 4,3k\0	12	82	FE	-1
27316	a,Fallen Chieftain Vegus\0	a,[55] Quest Monster 2,6k\0	12	82	FE	-1
27317	a,Restrainer of Glory\0	a,[70] Quest Monster 3,9k\0	12	82	FE	-1
27318	a,Wendy's Guardian\0	a,[46] Quest Monster 1,9k\0	12	82	FE	-1
27319	a,Black Leopard\0	a,[18] Quest Monster 476\0	12	82	FE	-1
27320	a,Timora Orc\0	a,[20] Quest Monster 541\0	12	82	FE	-1
27321	a,Bruin Lizardman\0	a,[20] Quest Monster 541\0	12	82	FE	-1
27322	a,Picot Araneid\0	a,[27] Quest Monster 813\0	12	82	FE	-1
27323	a,Divine Emissary\0	a,[40] Quest Monster 1,5k\0	12	82	FE	-1
27332	a,Guardian Angel\0	a,[35] Quest Monster 1,2k\0	12	82	FE	-1
27336	a,Crimson Lady\0	a,[40] Quest Monster 1,5k\0	12	82	FE	-1
27337	a,Ol Mahum Officer Tak\0	a,[20] Quest Monster 541\0	12	82	FE	-1
27339	a,Cruma Marshlands Traitor\0	a,[35] Quest Monster 1,2k\0	12	82	FE	-1
29001	a,Queen Ant\0	a,[40]  230k\0	9C	E8	A9	-1
29002	a,Queen Ant Larva\0	a,[38]  935\0	9C	E8	A9	-1
29003	a,Nurse Ant\0	a,[35]  6,3k\0	9C	E8	A9	-1
29004	a,Guard Ant\0	a,*[37]  6,9k\0	80	80	FF	-1
29005	a,Royal Guard Ant\0	a,[39]  11k\0	9C	E8	A9	-1
29006	a,Core\0	a,[50]  622k\0	9C	E8	A9	-1
29007	a,Death Knight\0	a,[50]  22k\0	9C	E8	A9	-1
29008	a,Doom Wraith\0	a,[55]  25k\0	9C	E8	A9	-1
29009	a,Dicor\0	a,[47]  20k\0	9C	E8	A9	-1
29010	a,Validus\0	a,[46]  19k\0	9C	E8	A9	-1
29011	a,Susceptor\0	a,[49]  21k\0	9C	E8	A9	-1
29012	a,Perum\0	a,[48]  20k\0	9C	E8	A9	-1
29013	a,Premo\0	a,[45]  19k\0	9C	E8	A9	-1
29014	a,Orfen\0	a,[50]  622k\0	9C	E8	A9	-1
29015	a,Raikel\0	a,[48]  10k\0	9C	E8	A9	-1
29016	a,Raikel Leos\0	a,[49]  11k\0	9C	E8	A9	-1
29017	a,Riba\0	a,[48]  10k\0	9C	E8	A9	-1
29018	a,Riba Iren\0	a,[49]  21k\0	9C	E8	A9	-1
29020	a,Baium\0	a,[75]  4kk\0	9C	E8	A9	-1
29021	a,Archangel\0	a,[74]  295k\0	9C	E8	A9	-1
29022	a,Zaken\0	a,[60]  859k\0	9C	E8	A9	-1
29023	a,Doll Blader\0	a,[58]  2,9k\0	9C	E8	A9	-1
29024	a,Vale master\0	a,[59]  3k\0	9C	E8	A9	-1
29025	a,Baium\0	a,[75]  4kk\0	9C	E8	A9	-1
29026	a,Pirate Zombie Captain\0	a,[60]  3,1k\0	9C	E8	A9	-1
29027	a,Pirate Zombie\0	a,[57]  2,8k\0	9C	E8	A9	-1
29028	a,Valakas\0	a,[85]  17kk\0	9C	E8	A9	-1
29029	a,Lavasaurus Elder\0	a,[83] Family of Valakas 0\0	9C	E8	A9	-1
29030	a,Fenril Hound Kerinne\0	a,[84] Family of Valakas 249k\0	9C	E8	A9	-1
29031	a,Kerinne's Ifrit\0	a,[80]  34k\0	9C	E8	A9	-1
29032	a,Kerinne's Golem\0	a,[80]  4,7k\0	9C	E8	A9	-1
29033	a,Fenril Hound Freki\0	a,[82] Family of Valakas 257k\0	9C	E8	A9	-1
29034	a,Freki's Ifrit\0	a,[81]  34k\0	9C	E8	A9	-1
29035	a,Freki's Golem\0	a,[81]  34k\0	9C	E8	A9	-1
29036	a,Fenril Hound Uruz\0	a,[83] Family of Valakas 515k\0	9C	E8	A9	-1
29037	a,Fenril Hound Kinaz\0	a,[84] Family of Valakas 258k\0	9C	E8	A9	-1
29038	a,Kinaz's Ifrit\0	a,[81]  34k\0	9C	E8	A9	-1
29039	a,Kinaz's Ifrit\0	a,[81]  34k\0	9C	E8	A9	-1
29040	a,Wings of Flame, Ixion\0	a,[85] Gatekeeper of Valakas 515k\0	9C	E8	A9	-1
29041	a,Inferno Golem\0	a,[81]  34k\0	9C	E8	A9	-1
29042	a,Inferno Golem\0	a,[81]  34k\0	9C	E8	A9	-1
29043	a,Howling Ifrit\0	a,[81]  34k\0	9C	E8	A9	-1
29044	a,Howling Ifrit\0	a,[81]  34k\0	9C	E8	A9	-1
29045	a,Frintezza\0	a,[85]  792k\0	9C	E8	A9	-1
29046	a,Scarlet van Halisha\0	a,[85]  2kk\0	9C	E8	A9	-1
29047	a,Scarlet van Halisha\0	a,[85]  3kk\0	9C	E8	A9	-1
29048	a,Evil Spirit\0	a,[84]  102k\0	9C	E8	A9	-1
29049	a,Evil Spirit\0	a,[84]  102k\0	9C	E8	A9	-1
29050	a,Breath of Halisha\0	a,[84]  16k\0	9C	E8	A9	-1
29051	a,Breath of Halisha\0	a,[84]  16k\0	9C	E8	A9	-1
29052	a,	a,[85]  4,8k\0	9C	E8	A9	-1
29054	a,Benom\0	a,[75] Triol`s Leader 1kk\0	9C	E8	A9	-1
29055	a,Teleportation Cubic\0	a,[70]  3,9k\0	9C	E8	A9	-1
29056	a,Ice Fairy Sirra\0	a,[60] Raid Boss 188k\0	0	DE	EA	-1
29057	a,Sirra's Page\0	a,[59] Raid Fighter 12k\0	0	DE	EA	-1
29058	a,Sirra's Beholder\0	a,[59] Raid Fighter 6,1k\0	0	DE	EA	-1
29060	a,Captain of the Ice Queen's Royal Guard\0	a,[59] Raid Boss 158k\0	0	DE	EA	-1
29061	a,Teleportation Cubic\0	a,[70]  3,9k\0	9C	E8	A9	-1
29062	a,Andreas Van Halter\0	a,[80] Seer of Pagan 275k\0	9C	E8	A9	-1
29063	a,Andreas' Acolyte\0	a,[86] Raid Fighter 23k\0	0	DE	EA	-1
29064	a,Andreas' Acolyte\0	a,[85] Raid Fighter 34k\0	0	DE	EA	-1
29065	a,Sailren\0	a,[80] Sealed Evil Power 2kk\0	9C	E8	A9	-1
29066	a,Antharas\0	a,[79]  15kk\0	9C	E8	A9	-1
29068	a,Antharas\0	a,[79]  18kk\0	9C	E8	A9	-1
29069	a,Behemoth Dragon\0	a,[78]  350k\0	9C	E8	A9	-1
29072	a,Dragon Bomber\0	a,[78]  2,4k\0	9C	E8	A9	-1
29076	a,Dragon Bomber\0	a,[78]  2,4k\0	9C	E8	A9	-1
29095	a,Gordon\0	a,[80] Knight of Destruction 2kk\0	9C	E8	A9	-1
29096	a,Anais\0	a,[80] Lord of Splendor 1kk\0	9C	E8	A9	-1
29097	a,Splendor Disciple\0	a,[86] Raid Fighter 56k\0	0	DE	EA	-1
29098	a,Splendor Worshiper\0	a,[86] Raid Fighter 75k\0	0	DE	EA	-1
29099	a,Baylor\0	a,[83] Warden 3kk\0	9C	E8	A9	-1
29100	a,Crystal Prison Guard\0	a,[83]  30k\0	9C	E8	A9	-1
29116	a,Baylor's Treasure Chest\0	a,[83]  4,7k\0	9C	E8	A9	-1
32342	a,Eva's Gift Box\0	a,[70]  3,9k\0	9C	E8	A9	-1
35672	a,Rebel Private\0	a,[65] Shanty Fortress 14k\0	9C	E8	A9	-1
35673	a,Court Guard\0	a,[62] Shanty Fortress 13k\0	9C	E8	A9	-1
35674	a,Guard\0	a,[62] Shanty Fortress 13k\0	9C	E8	A9	-1
35679	a,Guard\0	a,[66] Guard 18k\0	9C	E8	A9	-1
35681	a,Wizard\0	a,[66] Support Unit 18k\0	9C	E8	A9	-1
35682	a,Healer\0	a,[66] Support Unit 25k\0	9C	E8	A9	-1
35684	a,Archer\0	a,[66] Archer 18k\0	9C	E8	A9	-1
35739	a,Rebel Commander\0	a,[70] Hive Fortress 1kk\0	9C	E8	A9	-1
35740	a,Decorated Rebel Soldier\0	a,[66] Hive Fortress 21k\0	9C	E8	A9	-1
35741	a,Rebel Private\0	a,[65] Hive Fortress 14k\0	9C	E8	A9	-1
35742	a,Court Guard\0	a,[62] Hive Fortress 13k\0	9C	E8	A9	-1
35743	a,Guard\0	a,[62] Hive Fortress 13k\0	9C	E8	A9	-1
35748	a,Guard\0	a,[66] Guard 18k\0	9C	E8	A9	-1
35750	a,Wizard\0	a,[66] Support Unit 18k\0	9C	E8	A9	-1
35751	a,Healer\0	a,[66] Support Unit 25k\0	9C	E8	A9	-1
35753	a,Archer\0	a,[66] Archer 18k\0	9C	E8	A9	-1
35766	a,Supply Box\0	a,[80]  4,6k\0	9C	E8	A9	-1
35872	a,Decorated Rebel Soldier\0	a,[66] Bayou Fortress 21k\0	9C	E8	A9	-1
35873	a,Rebel Private\0	a,[65] Bayou Fortress 14k\0	9C	E8	A9	-1
35874	a,Court Guard\0	a,[62] Bayou Fortress 13k\0	9C	E8	A9	-1
35875	a,Guard\0	a,[62] Bayou Fortress 13k\0	9C	E8	A9	-1
35880	a,Dwarven Gunnery Sergeant\0	a,[66]  11k\0	9C	E8	A9	-1
35885	a,Support Unit Captain\0	a,[68] Support Unit 327k\0	9C	E8	A9	-1
35886	a,Wizard\0	a,[66] Support Unit 18k\0	9C	E8	A9	-1
35887	a,Healer\0	a,[66] Support Unit 25k\0	9C	E8	A9	-1
35888	a,Archer Captain\0	a,[68] Archer 654k\0	9C	E8	A9	-1
35890	a,General\0	a,[68] Officer`s Barracks 327k\0	9C	E8	A9	-1
35908	a,Rebel Commander\0	a,[70] White Sands Fortress 1kk\0	9C	E8	A9	-1
35909	a,Decorated Rebel Soldier\0	a,[66] White Sands Fortress 21k\0	9C	E8	A9	-1
35910	a,Rebel Private\0	a,[65] White Sands Fortress 14k\0	9C	E8	A9	-1
35911	a,Court Guard\0	a,[62] White Sands Fortress 13k\0	9C	E8	A9	-1
35912	a,Guard\0	a,[62] White Sands Fortress 13k\0	9C	E8	A9	-1
35915	a,Guard Captain\0	a,[68] Guard 327k\0	9C	E8	A9	-1
35917	a,Guard\0	a,[66] Guard 18k\0	9C	E8	A9	-1
35918	a,Support Unit Captain\0	a,[68] Support Unit 327k\0	9C	E8	A9	-1
35919	a,Wizard\0	a,[66] Support Unit 18k\0	9C	E8	A9	-1
35920	a,Healer\0	a,[66] Support Unit 25k\0	9C	E8	A9	-1
35921	a,Archer Captain\0	a,[68] Archer 327k\0	9C	E8	A9	-1
35922	a,Archer\0	a,[66] Archer 18k\0	9C	E8	A9	-1
35943	a,Court Guard\0	a,[62] Borderland Fortress 13k\0	9C	E8	A9	-1
35944	a,Guard\0	a,[62] Borderland Fortress 13k\0	9C	E8	A9	-1
35949	a,Dwarven Gunnery Sergeant\0	a,[66]  11k\0	9C	E8	A9	-1
35951	a,Guard Captain\0	a,[68] Guard 654k\0	9C	E8	A9	-1
35952	a,Guard\0	a,[66] Guard 18k\0	9C	E8	A9	-1
35953	a,Guard\0	a,[66] Guard 18k\0	9C	E8	A9	-1
35955	a,Wizard\0	a,[66] Support Unit 18k\0	9C	E8	A9	-1
35956	a,Healer\0	a,[66] Support Unit 25k\0	9C	E8	A9	-1
35958	a,Archer\0	a,[66] Archer 18k\0	9C	E8	A9	-1
36050	a,Court Guard\0	a,[62] Floran Fortress 13k\0	9C	E8	A9	-1
36051	a,Guard\0	a,[62] Floran Fortress 13k\0	9C	E8	A9	-1
36056	a,Dwarven Gunnery Sergeant\0	a,[66]  11k\0	9C	E8	A9	-1
36060	a,Guard\0	a,[66] Guard 18k\0	9C	E8	A9	-1
36061	a,Support Unit Captain\0	a,[68] Support Unit 327k\0	9C	E8	A9	-1
36062	a,Wizard\0	a,[66] Support Unit 18k\0	9C	E8	A9	-1
36063	a,Healer\0	a,[66] Support Unit 25k\0	9C	E8	A9	-1
36065	a,Archer\0	a,[66] Archer 18k\0	9C	E8	A9	-1
36086	a,Decorated Rebel Soldier\0	a,[66] Cloud Mountain 21k\0	9C	E8	A9	-1
36087	a,Rebel Private\0	a,[65] Cloud Mountain 14k\0	9C	E8	A9	-1
36088	a,Court Guard\0	a,[62] Cloud Mountain 13k\0	9C	E8	A9	-1
36089	a,Guard\0	a,[62] Cloud Mountain 13k\0	9C	E8	A9	-1
36094	a,Dwarven Gunnery Sergeant\0	a,[66]  11k\0	9C	E8	A9	-1
36096	a,Guard Captain\0	a,[68] Guard 327k\0	9C	E8	A9	-1
36098	a,Guard\0	a,[66] Guard 18k\0	9C	E8	A9	-1
