skill_id	skill_level	spelleffect_sound_1	spelleffect_sound_2	spelleffect_sound_3	spelleffect_sound_vol_1	spelleffect_sound_rad_1	spelleffect_sound_vol_2	spelleffect_sound_rad_2	spelleffect_sound_vol_3	spelleffect_sound_rad_3	shoteffect_sound_1	shoteffect_sound_2	shoteffect_sound_3	shoteffect_sound_vol_1	shoteffect_sound_rad_1	shoteffect_sound_vol_2	shoteffect_sound_rad_2	shoteffect_sound_vol_3	shoteffect_sound_rad_3	expeffect_sound_1	expeffect_sound_2	expeffect_sound_3	expeffect_sound_vol_1	expeffect_sound_rad_1	expeffect_sound_vol_2	expeffect_sound_rad_2	expeffect_sound_vol_3	expeffect_sound_rad_3	mfighter_sub	ffighter_sub	mdarkelf_sub	fdarkelf_sub	mdwarf_sub	fdwarf_sub	melf_sub	felf_sub	mmagic_sub	fmagic_sub	morc_sub	forc_sub	mshaman_sub	fshaman_sub	RESERVED_sub_?	mfighter_throw	ffighter_throw	mdarkelf_throw	fdarkelf_throw	mdwarf_throw	fdwarf_throw	melf_throw	felf_throw	mmagic_throw	fmagic_throw	morc_throw	forc_throw	mshaman_throw	fshaman_throw	RESERVED_throw_?	sound_vol	sound_rad
1311	1	SkillSound3.battle_roar_cast	SkillSound3.battle_roar_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
1323	1	SkillSound3.blessthebody_cast	SkillSound3.blessthebody_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
1324	1	SkillSound4.summon_cast			250.000000	40.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
1325	1	SkillSound3.blessthebody_cast	SkillSound3.blessthebody_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
1326	1	SkillSound4.aura_flare_cast	SkillSound4.aura_flare_shot	SkillSound.aura_burn_shot	250.000000	40.000000	250.000000	40.000000	250.000000	80.000000		SkillSound4.aura_flare_shot		0.000000	0.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
1327	1	SkillSound4.aura_flare_cast	SkillSound4.aura_flare_shot	SkillSound.aura_burn_shot	250.000000	40.000000	250.000000	40.000000	250.000000	80.000000		SkillSound4.aura_flare_shot		0.000000	0.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
1328	1	SkillSound4.summon_cast			250.000000	40.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
1329	1	SkillSound4.summon_cast			250.000000	40.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
1330	1	SkillSound4.summon_cast			250.000000	40.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
1331	1	SkillSound4.summon_cast			250.000000	40.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
1332	1	SkillSound4.summon_cast			250.000000	40.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
1333	1	SkillSound4.summon_cast			250.000000	40.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
1334	1	SkillSound4.summon_cast			250.000000	40.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
1335	1	SkillSound5.balance_life_cast	SkillSound5.balance_life_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	chrsound.m_hfighter_element	chrsound.f_hfighter_element	chrsound.m_darkelf_element	chrsound.f_darkelf_element	chrsound.m_dwarf_type_b	chrsound.f_dwarf_type_b	chrsound.m_elf_element	chrsound.f_elf_element	chrsound.m_hmagician_element	chrsound.f_hmagician_element	chrsound.m_orc_fighter_type_b	chrsound.f_orc_fighter_type_b	chrsound.m_orc_magician_type_b	chrsound.f_orc_magician_type_b		chrsound.m_hfighter_notarget	chrsound.f_hfighter_notarget	chrsound.m_darkelf_notarget	chrsound.f_darkelf_notarget	chrsound.m_dwarf_notarget	chrsound.f_dwarf_notarget	chrsound.m_elf_notarget	chrsound.f_elf_notarget	chrsound.m_hmagician_notarget	chrsound.f_hmagician_notarget	chrsound.m_orc_fighter_notarget	chrsound.f_orc_fighter_notarget	chrsound.m_orc_magician_notarget	chrsound.f_orc_magician_notarget		250.000000	50.000000
1336	1	SkillSound.curse_poison_cast	SkillSound.curse_poison_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
1337	1	SkillSound.curse_poison_cast	SkillSound.curse_poison_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
1338	1	SkillSound.sleep_cast	SkillSound5.decey_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
1339	1	SkillSound5.clear_vision_cast	SkillSound5.clear_vision_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
1340	1	SkillSound5.clear_vision_cast	SkillSound5.clear_vision_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
1341	1	SkillSound5.clear_vision_cast	SkillSound5.clear_vision_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
1342	1	SkillSound5.clear_vision_cast	SkillSound5.clear_vision_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
1343	1	SkillSound5.clear_vision_cast	SkillSound5.clear_vision_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
1344	1	SkillSound.sleep_cast	SkillSound5.decey_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
1345	1	SkillSound.sleep_cast	SkillSound5.decey_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
1346	1	SkillSound.empower_cast	SkillSound5.empower_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
1347	1	SkillSound.empower_cast	SkillSound5.empower_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
1348	1	SkillSound.empower_cast	SkillSound5.empower_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
1349	1	SkillSound.empower_cast	SkillSound5.empower_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
1350	1	SkillSound.sleep_cast	SkillSound5.decey_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
1351	1	SkillSound.sleep_cast	SkillSound5.decey_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
1352	1	SkillSound4.shield_cast	SkillSound4.shield_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	chrsound.m_hfighter_white	chrsound.f_hfighter_white	chrsound.m_darkelf_white	chrsound.f_darkelf_white	chrsound.m_dwarf_type_a	chrsound.f_dwarf_type_a	chrsound.m_elf_white	chrsound.f_elf_white	chrsound.m_hmagician_white	chrsound.f_hmagician_white	chrsound.m_orc_fighter_type_a	chrsound.f_orc_fighter_type_a	chrsound.m_orc_magician_type_a	chrsound.f_orc_magician_type_a		chrsound.m_hfighter_notarget	chrsound.f_hfighter_notarget	chrsound.m_darkelf_notarget	chrsound.f_darkelf_notarget	chrsound.m_dwarf_notarget	chrsound.f_dwarf_notarget	chrsound.m_elf_notarget	chrsound.f_elf_notarget	chrsound.m_hmagician_notarget	chrsound.f_hmagician_notarget	chrsound.m_orc_fighter_notarget	chrsound.f_orc_fighter_notarget	chrsound.m_orc_magician_notarget	chrsound.f_orc_magician_notarget		250.000000	50.000000
1353	1	SkillSound4.shield_cast	SkillSound4.shield_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	chrsound.m_hfighter_white	chrsound.f_hfighter_white	chrsound.m_darkelf_white	chrsound.f_darkelf_white	chrsound.m_dwarf_type_a	chrsound.f_dwarf_type_a	chrsound.m_elf_white	chrsound.f_elf_white	chrsound.m_hmagician_white	chrsound.f_hmagician_white	chrsound.m_orc_fighter_type_a	chrsound.f_orc_fighter_type_a	chrsound.m_orc_magician_type_a	chrsound.f_orc_magician_type_a		chrsound.m_hfighter_notarget	chrsound.f_hfighter_notarget	chrsound.m_darkelf_notarget	chrsound.f_darkelf_notarget	chrsound.m_dwarf_notarget	chrsound.f_dwarf_notarget	chrsound.m_elf_notarget	chrsound.f_elf_notarget	chrsound.m_hmagician_notarget	chrsound.f_hmagician_notarget	chrsound.m_orc_fighter_notarget	chrsound.f_orc_fighter_notarget	chrsound.m_orc_magician_notarget	chrsound.f_orc_magician_notarget		250.000000	50.000000
1354	1	SkillSound4.shield_cast	SkillSound4.shield_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	chrsound.m_hfighter_white	chrsound.f_hfighter_white	chrsound.m_darkelf_white	chrsound.f_darkelf_white	chrsound.m_dwarf_type_a	chrsound.f_dwarf_type_a	chrsound.m_elf_white	chrsound.f_elf_white	chrsound.m_hmagician_white	chrsound.f_hmagician_white	chrsound.m_orc_fighter_type_a	chrsound.f_orc_fighter_type_a	chrsound.m_orc_magician_type_a	chrsound.f_orc_magician_type_a		chrsound.m_hfighter_notarget	chrsound.f_hfighter_notarget	chrsound.m_darkelf_notarget	chrsound.f_darkelf_notarget	chrsound.m_dwarf_notarget	chrsound.f_dwarf_notarget	chrsound.m_elf_notarget	chrsound.f_elf_notarget	chrsound.m_hmagician_notarget	chrsound.f_hmagician_notarget	chrsound.m_orc_fighter_notarget	chrsound.f_orc_fighter_notarget	chrsound.m_orc_magician_notarget	chrsound.f_orc_magician_notarget		250.000000	50.000000
1355	1	SkillSound3.Profish_cast	SkillSound3.Profish_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
1356	1	SkillSound3.Profish_cast	SkillSound3.Profish_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
1357	1	SkillSound3.Profish_cast	SkillSound3.Profish_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
1358	1	SkillSound.sleep_cast	SkillSound5.decey_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
1359	1	SkillSound.sleep_cast	SkillSound5.decey_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
1360	1	SkillSound.sleep_cast	SkillSound5.decey_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
1361	1	SkillSound.sleep_cast	SkillSound5.decey_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
1362	1	SkillSound.bind_will_cast	SkillSound5.chant_of_victory_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
1363	1	SkillSound.bind_will_cast	SkillSound5.chant_of_victory_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
1364	1	SkillSound4.mass_frenzy_cast	SkillSound4.mass_frenzy_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
1365	1	SkillSound4.mass_frenzy_cast	SkillSound4.mass_frenzy_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
1366	1	SkillSound.bind_will_cast	SkillSound5.sealofmirage_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
1367	1	SkillSound.bind_will_cast	SkillSound5.sealofmirage_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
1374	1	SkillSound.might_cast	SkillSound3.death_whisper_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	chrsound.m_hfighter_sub	chrsound.f_hfighter_sub	chrsound.m_darkelf_sub	chrsound.f_darkelf_sub	chrsound.m_dwarf_type_c	chrsound.f_dwarf_type_c	chrsound.m_elf_sub	chrsound.f_elf_sub	chrsound.m_hmagician_sub	chrsound.f_hmagician_sub	chrsound.m_orc_fighter_type_c	chrsound.f_orc_fighter_type_c	chrsound.m_orc_magician_type_c	chrsound.f_orc_magician_type_c		chrsound.m_hfighter_notarget	chrsound.f_hfighter_notarget	chrsound.m_darkelf_notarget	chrsound.f_darkelf_notarget	chrsound.m_dwarf_notarget	chrsound.f_dwarf_notarget	chrsound.m_elf_notarget	chrsound.f_elf_notarget	chrsound.m_hmagician_notarget	chrsound.f_hmagician_notarget	chrsound.m_orc_fighter_notarget	chrsound.f_orc_fighter_notarget	chrsound.m_orc_magician_notarget	chrsound.f_orc_magician_notarget		250.000000	50.000000
1375	1	SkillSound.poison_cloud_cast	SkillSound.poison_cloud_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	chrsound.m_hfighter_black	chrsound.f_hfighter_black	chrsound.m_darkelf_black	chrsound.f_darkelf_black	chrsound.m_dwarf_type_b	chrsound.f_dwarf_type_b	chrsound.m_elf_black	chrsound.f_elf_black	chrsound.m_hmagician_black	chrsound.f_hmagician_black	chrsound.m_orc_fighter_type_b	chrsound.f_orc_fighter_type_b	chrsound.m_orc_magician_type_b	chrsound.f_orc_magician_type_b		chrsound.m_hfighter_throw	chrsound.f_hfighter_throw	chrsound.m_darkelf_throw	chrsound.f_darkelf_throw	chrsound.m_dwarf_throw	chrsound.f_dwarf_throw	chrsound.m_elf_throw	chrsound.f_elf_throw	chrsound.m_hmagician_throw	chrsound.f_hmagician_throw	chrsound.m_orc_fighter_throw	chrsound.f_orc_fighter_throw	chrsound.m_orc_magician_throw	chrsound.f_orc_magician_throw		250.000000	50.000000
1376	1	SkillSound.curse_poison_cast	SkillSound.curse_poison_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	chrsound.m_hfighter_black	chrsound.f_hfighter_black	chrsound.m_darkelf_black	chrsound.f_darkelf_black	chrsound.m_dwarf_type_b	chrsound.f_dwarf_type_b	chrsound.m_elf_black	chrsound.f_elf_black	chrsound.m_hmagician_black	chrsound.f_hmagician_black	chrsound.m_orc_fighter_type_b	chrsound.f_orc_fighter_type_b	chrsound.m_orc_magician_type_b	chrsound.f_orc_magician_type_b		chrsound.m_hfighter_throw	chrsound.f_hfighter_throw	chrsound.m_darkelf_throw	chrsound.f_darkelf_throw	chrsound.m_dwarf_throw	chrsound.f_dwarf_throw	chrsound.m_elf_throw	chrsound.f_elf_throw	chrsound.m_hmagician_throw	chrsound.f_hmagician_throw	chrsound.m_orc_fighter_throw	chrsound.f_orc_fighter_throw	chrsound.m_orc_magician_throw	chrsound.f_orc_magician_throw		250.000000	50.000000
1380	1	SkillSound.sleep_cast	SkillSound5.decey_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
1381	1	SkillSound.poison_cloud_cast	SkillSound.poison_cloud_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	chrsound.m_hfighter_black	chrsound.f_hfighter_black	chrsound.m_darkelf_black	chrsound.f_darkelf_black	chrsound.m_dwarf_type_b	chrsound.f_dwarf_type_b	chrsound.m_elf_black	chrsound.f_elf_black	chrsound.m_hmagician_black	chrsound.f_hmagician_black	chrsound.m_orc_fighter_type_b	chrsound.f_orc_fighter_type_b	chrsound.m_orc_magician_type_b	chrsound.f_orc_magician_type_b		chrsound.m_hfighter_throw	chrsound.f_hfighter_throw	chrsound.m_darkelf_throw	chrsound.f_darkelf_throw	chrsound.m_dwarf_throw	chrsound.f_dwarf_throw	chrsound.m_elf_throw	chrsound.f_elf_throw	chrsound.m_hmagician_throw	chrsound.f_hmagician_throw	chrsound.m_orc_fighter_throw	chrsound.f_orc_fighter_throw	chrsound.m_orc_magician_throw	chrsound.f_orc_magician_throw		250.000000	50.000000
1382	1	SkillSound.curse_poison_cast	SkillSound.curse_poison_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	chrsound.m_hfighter_black	chrsound.f_hfighter_black	chrsound.m_darkelf_black	chrsound.f_darkelf_black	chrsound.m_dwarf_type_b	chrsound.f_dwarf_type_b	chrsound.m_elf_black	chrsound.f_elf_black	chrsound.m_hmagician_black	chrsound.f_hmagician_black	chrsound.m_orc_fighter_type_b	chrsound.f_orc_fighter_type_b	chrsound.m_orc_magician_type_b	chrsound.f_orc_magician_type_b		chrsound.m_hfighter_throw	chrsound.f_hfighter_throw	chrsound.m_darkelf_throw	chrsound.f_darkelf_throw	chrsound.m_dwarf_throw	chrsound.f_dwarf_throw	chrsound.m_elf_throw	chrsound.f_elf_throw	chrsound.m_hmagician_throw	chrsound.f_hmagician_throw	chrsound.m_orc_fighter_throw	chrsound.f_orc_fighter_throw	chrsound.m_orc_magician_throw	chrsound.f_orc_magician_throw		250.000000	50.000000
1383	1	SkillSound.sleep_cast	SkillSound5.decey_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
1384	1	SkillSound.sleep_cast	SkillSound5.decey_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
1385	1	SkillSound.sleep_cast	SkillSound5.decey_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
1386	1	SkillSound.curse_poison_cast	SkillSound.curse_poison_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	chrsound.m_hfighter_black	chrsound.f_hfighter_black	chrsound.m_darkelf_black	chrsound.f_darkelf_black	chrsound.m_dwarf_type_b	chrsound.f_dwarf_type_b	chrsound.m_elf_black	chrsound.f_elf_black	chrsound.m_hmagician_black	chrsound.f_hmagician_black	chrsound.m_orc_fighter_type_b	chrsound.f_orc_fighter_type_b	chrsound.m_orc_magician_type_b	chrsound.f_orc_magician_type_b		chrsound.m_hfighter_throw	chrsound.f_hfighter_throw	chrsound.m_darkelf_throw	chrsound.f_darkelf_throw	chrsound.m_dwarf_throw	chrsound.f_dwarf_throw	chrsound.m_elf_throw	chrsound.f_elf_throw	chrsound.m_hmagician_throw	chrsound.f_hmagician_throw	chrsound.m_orc_fighter_throw	chrsound.f_orc_fighter_throw	chrsound.m_orc_magician_throw	chrsound.f_orc_magician_throw		250.000000	50.000000
1387	1	SkillSound4.summon_cast	ItemSound.itemdrop_bone		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
1388	1	SkillSound.might_cast	SkillSound.might_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	chrsound.m_hfighter_sub	chrsound.f_hfighter_sub	chrsound.m_darkelf_sub	chrsound.f_darkelf_sub	chrsound.m_dwarf_type_c	chrsound.f_dwarf_type_c	chrsound.m_elf_sub	chrsound.f_elf_sub	chrsound.m_hmagician_sub	chrsound.f_hmagician_sub	chrsound.m_orc_fighter_type_c	chrsound.f_orc_fighter_type_c	chrsound.m_orc_magician_type_c	chrsound.f_orc_magician_type_c		chrsound.m_hfighter_notarget	chrsound.f_hfighter_notarget	chrsound.m_darkelf_notarget	chrsound.f_darkelf_notarget	chrsound.m_dwarf_notarget	chrsound.f_dwarf_notarget	chrsound.m_elf_notarget	chrsound.f_elf_notarget	chrsound.m_hmagician_notarget	chrsound.f_hmagician_notarget	chrsound.m_orc_fighter_notarget	chrsound.f_orc_fighter_notarget	chrsound.m_orc_magician_notarget	chrsound.f_orc_magician_notarget		250.000000	50.000000
1389	1	SkillSound4.shield_cast	SkillSound4.shield_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	chrsound.m_hfighter_white	chrsound.f_hfighter_white	chrsound.m_darkelf_white	chrsound.f_darkelf_white	chrsound.m_dwarf_type_a	chrsound.f_dwarf_type_a	chrsound.m_elf_white	chrsound.f_elf_white	chrsound.m_hmagician_white	chrsound.f_hmagician_white	chrsound.m_orc_fighter_type_a	chrsound.f_orc_fighter_type_a	chrsound.m_orc_magician_type_a	chrsound.f_orc_magician_type_a		chrsound.m_hfighter_notarget	chrsound.f_hfighter_notarget	chrsound.m_darkelf_notarget	chrsound.f_darkelf_notarget	chrsound.m_dwarf_notarget	chrsound.f_dwarf_notarget	chrsound.m_elf_notarget	chrsound.f_elf_notarget	chrsound.m_hmagician_notarget	chrsound.f_hmagician_notarget	chrsound.m_orc_fighter_notarget	chrsound.f_orc_fighter_notarget	chrsound.m_orc_magician_notarget	chrsound.f_orc_magician_notarget		250.000000	50.000000
