id	UNK_0	message	group	rgba[0]	rgba[1]	rgba[2]	rgba[3]	item_sound	sys_msg_ref	UNK_1[0]	UNK_1[1]	UNK_1[2]	UNK_1[3]	UNK_1[4]	sub_msg	type
1725	1	u,Получено рейдовых очков: $s1.\0	0	FF	FF	80	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1726	1	u,$s1 исчезает из-за окончания срока действия.\0	0	0	80	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1727	1	u,$s1 приглашает Вас в комнату <$s2>. Войти?\0	0	0	FF	0	FF	a,ItemSound3.sys_party_invite\0	a,	0	0	0	0	0	a,	a,none\0
1728	1	u,Нет ответа. Ваше приглашение в канал поиска группы было отменено.\0	0	0	80	FF	FF	a,ItemSound3.sys_denial\0	a,	0	0	0	0	0	a,	a,none\0
1729	1	u,Вы не можете присоединиться к каналу команды во время телепортации.\0	0	0	80	FF	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1730	1	u,Для создания академии клана нужно, чтобы уровень клана был не меньше 5.\0	0	0	80	FF	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1731	1	u,Академию клана может создать только глава клана.\0	0	0	80	FF	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1732	1	u,Для создания академии нужен предмет Метка Крови.\0	0	0	80	FF	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1733	1	u,Не хватает аден для создания академии клана.\0	0	0	80	FF	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1734	1	u,Для вступления в академию клана персонажи должны быть менее 40 уровня и не иметь второй профессии.\0	0	0	80	FF	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1735	1	u,$s1 не соответствует условиям вступления в Академию клана.\0	0	0	FF	0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1736	1	u,Максимально допустимое кол-во персонажей в академии достигнуто. Больше нельзя принять персонажей в академию.\0	0	FF	FF	80	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1737	1	u,В Вашем клане нет академии клана. Вы можете создать академию.\0	0	0	FF	0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1738	1	u,В Вашем клане уже имеется академия клана.\0	0	0	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1739	1	u,Вы желаете создать академию клана?\0	0	25	C0	9D	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1740	1	u,Введите название академии клана.\0	0	25	C0	9D	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1741	1	u,Поздравляем! Академия клана $s1 создана.\0	0	FF	FF	80	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1742	1	u,$s1: приглашение на вступление в академию клана отправлено.\0	0	0	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1743	1	u,Для создания академии клана нужно, чтобы уровень клана был не меньше 5 и глава клана должен заплатить XX Меток Крови или определенную сумму аден.\0	0	0	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1744	1	u,Нет ответа. Ваше приглашение на вступление в академию клана было отменено.\0	0	0	80	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1745	1	u,Ваше приглашение на вступлению в академию было отклонено.\0	0	0	80	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1746	1	u,Вы уже состоите в академии клана.\0	0	0	80	FF	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1747	1	u,$s1 присылает Вам приглашение на вступление в Академию клана $s2. Принять?\0	0	0	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1748	1	u,$s1 из Академии клана успешно получил 2-ю профессию. Клан получил очки репутации ($s2).\0	0	FF	FF	80	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1749	1	u,Поздравляем! Вы закончили академию и будете выпущены из клана. Выпускники академии могут сразу же вступить в клан.\0	0	0	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1750	1	u,$c1 не может участвовать в соревнованиях, так как обладатель территорией $s2 не может участвовать в Олимпиаде.\0	0	0	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1751	1	u,Великий Мастер подарил Вам памятный предмет.\0	0	0	FF	80	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1752	1	u,Приняв выпускника академии в клан, Вы получаете $s1 очков репутации клана.\0	0	0	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1753	1	u,Невозможно уполномочить этими правами ученика академии, так как глава клана ограничил передачу этих прав.\0	0	0	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1754	1	u,Невозможно уполномочить этими правами ученика академии.\0	0	0	80	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1755	1	u,$s1 берет в ученики персонажа $s2.\0	0	0	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1756	1	u,Ученик академии $c1 зашел в игру.\0	0	FF	FF	80	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1757	1	u,Ученик академии $c1 вышел из игры.\0	0	80	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1758	1	u,Наставник академии $c1 зашел в игру.\0	0	FF	FF	80	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1759	1	u,Наставник академии $c1 вышел из игры.\0	0	80	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1760	1	u,$c1: титул изменен на $s2.\0	0	0	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1761	1	u,$c1: полномочия изменены на $s2.\0	0	0	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1762	1	u,У Вас нет прав исключать учеников.\0	0	0	80	FF	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1763	1	u,$s2, ученик персонажа $c1, удаляется.\0	0	80	FF	80	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1764	1	u,Этот предмет может надеть только ученик академии.\0	0	0	80	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1765	1	u,Выпускники академии не могут надевать этот предмет.\0	0	0	FF	0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1766	1	u,Запрос на вступление в клан был отправлен персонажу $c1 в $s2.\0	0	0	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1767	1	u,$c1: отправлен запрос на вступление в Академию клана.\0	0	0	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1768	1	u,$c1 приглашает Вас вступить в Академию клана $s2. Принять?\0	0	0	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1769	1	u,$c1 из клана $s2 приглашает Вас вступить в Орден Рыцарей $s3.\0	0	0	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1770	1	u,При снижении очков репутации ниже 0 на клан могут быть наложены некоторые санкции.\0	0	FF	FF	80	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1771	1	u,Очки репутации клана можно копить только с 5 уровня клана.\0	0	FF	FF	80	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1772	1	u,Ваш клан проиграл осаду замка. Потеряно очков клана: $s1.\0	0	FF	FF	80	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1773	1	u,Ваш клан выиграл осаду замка. Получено очков клана: $s1.\0	0	FF	FF	80	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1774	1	u,Ваш клан заново завоевал холл клана. Получено очков клана: $s1.\0	0	FF	FF	80	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1775	1	u,Член клана $c1 был участником группы высшего ранга Фестиваля Тьмы. Получено очков клана: $s2.\0	0	FF	FF	80	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1776	1	u,Член клана получил статус героя. Получено очков клана: $2s.\0	0	FF	FF	80	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1777	1	u,Вы успешно выполнили клановый квест. Получено очков клана: $s1.\0	0	FF	FF	80	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1778	1	u,Враждебный клан захватил Ваш спорный холл. Потеряно очков клана: $s1.\0	0	FF	FF	80	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1779	1	u,После потери спорного холла клана 300 очков будет вычтено из репутации Вашего клана.\0	0	FF	FF	80	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1780	1	u,Ваш клан захватил спорный холл враждебного клана. Потеряно очков клана противника: $s1.\0	0	FF	FF	80	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1781	1	u,Получено очков клана: $1s.\0	0	FF	FF	80	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1782	1	u,Член Вашего клана $c1 был убит. Потеряно очков клана и добавлено противнику: $s2.\0	0	FF	FF	80	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1783	1	u,За убийство члена враждебного клана из клановой репутации противника вычтено очков клана: $s1.\0	0	FF	FF	80	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1784	1	u,Ваш клан не смог защитить замок. Потеряно очков клана и добавлено противнику: $s1.\0	0	FF	FF	80	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1785	1	u,Ваш клан был возвращен в исходное состояние. Потеряно очков клана: $s1.\0	0	FF	FF	80	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1786	1	u,Ваш клан не смог защитить замок. Потеряно очков клана: $s1.\0	0	FF	FF	80	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1787	1	u,Потеряно очков клана: $1s.\0	0	FF	FF	80	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1788	1	u,Добавлено клановое умение: $s1.\0	0	0	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1789	1	u,С момента падения клановой репутации до 0 и ниже Ваши клановые умения будут заблокированы.\0	0	FF	FF	80	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1790	1	u,Условия, необходимые для поднятия кланового уровня, не соблюдены.\0	0	0	FF	0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1791	1	u,Условия, необходимые для создания боевого подразделения, не соблюдены.\0	0	0	FF	0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1792	1	u,Пожалуйста, назначьте магистра для Вашего нового Рыцарского Ордена.\0	0	0	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1793	1	u,$c1 теперь капитан $s2.\0	0	FF	FF	80	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1794	1	u,Сформирован отряд Рыцарей $s1.\0	0	0	FF	0	FF	a,ItemSound3.sys_pledge_join\0	a,	0	0	0	0	0	a,	a,none\0
1795	1	u,Сформирован отряд Королевской Стражи $s1.\0	0	0	FF	0	FF	a,ItemSound3.sys_pledge_join\0	a,	0	0	0	0	0	a,	a,none\0
1796	1	u,Ваш аккаунт временно заблокирован за воровство аккаунтов или другую вредоносную деятельность. За дополнительной информацией обращайтесь в Центр Поддержки.\0	0	FF	FF	80	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1797	1	u,$c1 повышается до $s2.\0	0	0	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1798	1	u,$c1 получает полномочия лидера клана.\0	0	0	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1799	1	u,Идет поиск ботов. Пожалуйста, повторите попытку позже.\0	0	FF	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1800	1	u,$c1 обвиняется в использовании бота.\0	0	FF	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1801	1	u,Попытка продать не удалась.\0	0	0	80	FF	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,none\0
1802	1	u,Попытка торговли не удалась.\0	0	0	80	FF	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,none\0
1803	1	u,Запрос участия в игре может быть сделан не ранее, чем через 10 мин после окончания игры.\0	0	0	80	FF	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1804	1	u,Ваш аккаунт заблокирован на 7 дней, так как он был замечен в нелегальных денежных сделках. За дополнительной информацией обратитесь в Центр Поддержки.\0	0	FF	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1805	1	u,Ваш аккаунт заблокирован на 30 дней, так как он был повторно замечен в нелегальных денежных сделках. За дополнительной информацией обратитесь в Центр Поддержки.\0	0	FF	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1806	1	u,Ваш аккаунт бессрочно заблокирован, так как он был в третий раз замечен в нелегальных денежных сделках. За дополнительной информацией обратитесь в Центр Поддержки.\0	0	FF	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1807	1	u,Ваш аккаунт заблокирован на 30 дней, так как Вы замешаны в нелегальных денежных операциях. За дополнительной информацией обратитесь в Центр Поддержки.\0	0	FF	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1808	1	u,Ваш аккаунт бессрочно заблокирован, так как Вы замешаны в нелегальных денежных операциях. За дополнительной информацией обратитесь в Центр Поддержки.\0	0	FF	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1809	1	u,Ваш аккаунт, вероятно, проверяется. За информацией о процедуре проверки аккаунтов обращайтесь в Центр Поддержки.\0	0	FF	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1810	1	u,Статус отказа от приглашений активирован.\0	0	0	80	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1811	1	u,Статус отказа от приглашений дезактивирован.\0	0	0	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1812	1	u,С момента активации статуса отказа от приглашений не могут быть сделаны приглашения.\0	0	0	80	FF	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1813	1	u,$s1: осталось $s2 ч времени использования.\0	0	FF	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1814	1	u,$s1: осталось $s2 мин времени использования.\0	0	FF	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1815	1	u,Предмет $s2 появился в локации $s1.\0	0	0	80	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1816	1	u,Обладатель предмета $s2 появился в локации $s1.\0	0	0	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1817	1	u,Обладатель предмета $s2 находится в локации $s1.\0	0	0	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1818	1	u,$s1 исчез.\0	0	0	80	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1819	1	u,Зло пульсирует из $s2 в $s1.\0	0	0	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1820	1	u,$s1 в настоящее время спит.\0	0	0	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1821	1	u,Аура зла $s2 чувствуется в $s1.\0	0	0	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1822	1	u,$s1 запечатан.\0	0	0	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1823	1	u,Регистрация войны за холл клана завершена.\0	0	FF	FF	80	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1824	1	u,Вы зарегистрировались для войны за холл клана. Пожалуйста, проследуйте на левый край арены холла клана и приготовьтесь.\0	0	FF	FF	80	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1825	1	u,Ваша попытка зарегистрироваться для войны за холл клана не удалась. Пожалуйста, попытайтесь снова.\0	0	FF	FF	80	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1826	1	u,Игра начнется через $s1 мин. Все игроки должны поспешить и отойти на левый край арены холла клана.\0	0	FF	FF	80	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1827	1	u,Игра начнется через $s1 мин. Игроки, пожалуйста, войдите на арену.\0	0	FF	FF	80	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1828	1	u,Игра начнется через $s1 сек.\0	0	FF	FF	80	FF	a,	a,	8	0	4	1	0	u,Начало игры через $s1 сек!\0	a,none\0
1829	1	u,Канал Команды заполнен.\0	0	0	80	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1830	1	u,Персонаж $c1 не может быть приглашен в комнату группы. Пожалуйста, обновите лист ожидания.\0	0	0	80	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1831	1	u,$c1 не соответствует условиям комнаты группы. Пожалуйста, обновите лист ожидания.\0	0	0	80	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1832	1	u,Только хозяин комнаты может приглашать остальных в комнату группы.\0	0	0	80	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1833	1	u,Все $s1 будут сброшены. Продолжить?\0	0	0	FF	0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1834	1	u,Комната группы заполнена. Больше персонажей пригласить нельзя.\0	0	0	80	FF	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1835	1	u,$s на данный момент заполнена и не может принять дополнительных членов.\0	0	80	FF	0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1836	1	u,Вы не можете присоединиться к Академии Клана, так как уже выполнили квест на вторую смену профессии.\0	0	0	80	FF	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1837	1	u,$c1 приглашает Вас вступить в отряд Королевской Стражи $s3 клана $s2. Принять?\0	0	0	FF	0	FF	a,ItemSound3.sys_party_invite\0	a,	0	0	0	0	0	a,	a,none\0
1838	1	u,Купон можно использовать только 1 раз.\0	0	0	80	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1839	1	u,Нельзя использовать активированный серийный номер.\0	0	0	80	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1840	1	u,Если Вы ввели неверный серийный номер более 5-ти раз, \\n то сможете ввести его снова только спустя некоторое время.\0	0	0	80	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1841	1	u,Эта война за холл клана была отменена из-за недостаточного количества зарегистрированных кланов.\0	0	FF	FF	80	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1842	1	u,$c1 хочет призвать Вас из $s2. Вы согласны?\0	0	0	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1843	1	u,$c1 в бою.\0	0	0	80	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1844	1	u,$c1 сейчас мертв и не может быть призван.\0	0	0	80	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1845	1	u,Оружие Героя не может быть уничтожено.\0	0	80	FF	0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1846	1	u,Вы слишком далеко от питомца, чтобы оседлать его.\0	0	0	80	FF	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1847	1	u,Вы поймали рыбу длиной $s1.\0	0	0	FF	0	FF	a,ItemSound3.sys_fishing_success\0	a,	0	0	0	0	0	a,	a,none\0
1848	1	u,Длина пойманной Вами рыбы впечатляет. Вы будете занесены в рейтинг.\0	0	80	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1849	1	u,Все $s1 будут отклонены. Продолжить?\0	0	0	FF	0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1850	1	u,Капитан Рыцарского Ордена не может быть назначен.\0	0	0	80	FF	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1851	1	u,Капитан Королевской стражи не может быть назначен.\0	0	0	80	FF	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1852	1	u,Попытка получить умение не удалась из-за недостаточного количества Очков Репутации Клана.\0	4	80	FF	0	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,popup\0
1853	1	u,Количественные предметы одного типа не могут быть обменены одновременно.\0	0	0	FF	FF	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1854	1	u,Предмет успешно преобразован.\0	0	0	FF	0	FF	a,ItemSound3.sys_make_success\0	a,	0	0	0	0	0	a,	a,none\0
1855	1	u,Это имя уже используется боевым подразделением. Назначьте другое имя.\0	0	0	80	FF	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1856	1	u,Так как Ваш противник завладел $s1, Олимпиада отменена.\0	0	0	80	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1857	1	u,$c1 завоевал $s2 и потерял возможность участия в Олимпиаде.\0	0	0	80	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1858	1	u,$c1 погиб и не может принять участие в Олимпиаде.\0	0	0	80	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1859	1	u,Вы превысили максимальное количество предметов, которое может быть перемещено за один раз.\0	0	0	80	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1860	1	u,У Вас слишком мало очков клана.\0	4	FF	FF	80	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,popup\0
1861	1	u,Эмблема клана удалена.\0	0	0	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1862	1	u,С того момента, как количество очков репутации стало 0 или выше, клановые умение активны.\0	0	FF	FF	80	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1863	1	u,$c1 приобрел клановый предмет, понижающий репутацию клана на $s2.\0	0	80	FF	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1864	1	u,Ваш питомец/слуга не реагирует и не будет подчиняться приказам.\0	0	0	80	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1865	1	u,Ваш слуга/питомец угнетен.\0	0	0	80	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1866	1	u,MP были понижены на $s1.\0	0	FF	FF	80	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1867	1	u,MP Вашего противника были понижены на $s1.\0	0	FF	FF	80	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1868	1	u,Вы не можете обменять предмет, пока он используется.\0	0	0	80	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1869	1	u,$c1 наделяется полномочиями сбора предметов главной группой Командного Канала.\0	0	80	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1870	1	u,Канал Команды с правами сбора предметов уже существует.\0	0	0	80	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1871	1	u,$c1 - исключить из клана?\0	0	0	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1872	1	u,Осталось: $s1ч $s2 мин.\0	0	0	FF	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1873	1	u,Осталось фиксированного времени в игровом клубе: $s1ч $s2 мин.\0	0	0	FF	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1874	1	u,У этого пользователя осталось: $s1ч $s2 мин.\0	0	0	FF	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1875	1	u,Осталось фиксированного времени в игровом клубе: $s1 мин.\0	0	0	FF	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1876	1	u,Покинуть клан $s1?\0	0	0	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1877	1	u,Игра закончится через $s1 мин.\0	0	FF	FF	80	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1878	1	u,Игра закончится через $s1 сек.\0	0	FF	FF	80	FF	a,	a,	2	0	5	1	1	u,Выход из игры через $s1 сек!\0	a,none\0
1879	1	u,Через $s1 мин Вы будете выброшены из игровой арены.\0	0	FF	FF	80	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1880	1	u,Через $s1 сек Вы будете выброшены из игровой арены.\0	0	FF	FF	80	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1881	1	u,Отборочный тур начнется через $s1 сек. Приготовьтесь.\0	0	FF	FF	80	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1882	1	u,Персонажи не могут быть созданы с этого сервера.\0	0	0	FF	FF	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1883	1	u,Мне нечего предложить.\0	0	0	80	FF	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1884	1	u,Введите серийный номер купона:\0	0	FF	FF	80	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1885	1	u,Серийный номер сейчас не может быть введен. Пожалуйста, повторите попытку через $s1 мин.\0	4	FF	FF	80	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,popup\0
1886	1	u,Этот серийный номер уже использован.\0	4	FF	FF	80	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
1887	1	u,Неверный серийный номер. Ваша попытка ввести номер не удалась $s1 раз(-а). Вы можете попытаться еще $s2 раз(-а).\0	4	FF	FF	80	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
1888	1	u,Неверный серийный номер. Ваша попытка ввести номер не удалась 5 раз. Пожалуйста, повторите попытку через 4 часа.\0	4	FF	FF	80	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
1889	1	u,Поздравляем! Вы получили: $s1.\0	0	40	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1890	1	u,Вы уже использовали этот купон и больше невозможно вводить этот номер.\0	4	0	FF	0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,popup\0
1891	1	u,Нельзя использовать предметы в личной торговой лавке или мастерской.\0	0	0	80	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1892	1	u,Файл Replay предыдущей версии не может быть проигран.\0	0	0	80	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1893	1	u,Это файл не может быть воспроизведен.\0	0	0	80	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1894	1	u,Подкласс не может быть создан или изменен, если Вы превышаете лимит веса.\0	0	0	80	FF	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1895	1	u,$c1 находится в зоне блокировки призыва.\0	0	0	80	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1896	1	u,Персонаж $c1 уже призван.\0	0	0	80	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1897	1	u,Призыв требует: $s1.\0	0	0	80	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1898	1	u,Персонаж $c1 сейчас находится в личной торговой лавке и не может быть призван.\0	0	0	80	FF	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1899	1	u,Ваша цель находится в зоне, где призыв блокирован.\0	0	0	80	FF	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1900	1	u,$c1 входит в комнату группы.\0	0	0	FF	0	FF	a,ItemSound3.sys_party_join\0	a,	0	0	0	0	0	a,	a,none\0
1901	1	u,Персонаж $s1 послал приглашение  в комнату <$s2>.\0	0	0	FF	0	FF	a,ItemSound3.sys_party_invite\0	a,	0	0	0	0	0	a,	a,none\0
1902	1	u,Несовместимый класс предмета. Предмет не может быть использован.\0	0	0	FF	0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1903	1	u,Те из Вас, кому требуется NCOTP, могут запустить его,\\n используя свой телефон, чтобы получить NCOTP\0	0	25	C0	9D	FF	a,	a,	0	0	0	0	0	a,	a,none\0
