tag_?	quest_id	quest_prog	main_name	prog_name	description	cnt1	items[0]	items[1]	items[2]	items[3]	items[4]	items[5]	items[6]	items[7]	items[8]	items[9]	items[10]	items[11]	items[12]	items[13]	cnt2	num_items[0]	num_items[1]	num_items[2]	num_items[3]	num_items[4]	num_items[5]	num_items[6]	num_items[7]	num_items[8]	num_items[9]	num_items[10]	num_items[11]	num_items[12]	num_items[13]	quest_x	quest_y	quest_z	lvl_min	lvl_max	quest_type	entity_name	get_item_in_quest	UNK_1	UNK_2	contact_npc_id	contact_npc_x	contact_npc_y	contact_npc_z	restricions	short_description	cnt3	req_class[0]	req_class[1]	req_class[2]	req_class[3]	req_class[4]	req_class[5]	req_class[6]	req_class[7]	req_class[8]	req_class[9]	req_class[10]	req_class[11]	req_class[12]	req_class[13]	req_class[14]	req_class[15]	req_class[16]	req_class[17]	req_class[18]	req_class[19]	req_class[20]	req_class[21]	req_class[22]	req_class[23]	req_class[24]	req_class[25]	req_class[26]	req_class[27]	req_class[28]	req_class[29]	req_class[30]	req_class[31]	req_class[32]	req_class[33]	req_class[34]	req_class[35]	req_class[36]	req_class[37]	req_class[38]	req_class[39]	req_class[40]	req_class[41]	req_class[42]	req_class[43]	req_class[44]	req_class[45]	req_class[46]	req_class[47]	req_class[48]	req_class[49]	req_class[50]	req_class[51]	req_class[52]	req_class[53]	req_class[54]	req_class[55]	req_class[56]	req_class[57]	req_class[58]	req_class[59]	req_class[60]	req_class[61]	req_class[62]	req_class[63]	req_class[64]	req_class[65]	req_class[66]	req_class[67]	req_class[68]	cnt4	req_item[0]	req_item[1]	req_item[2]	req_item[3]	req_item[4]	clan_pet_quest	req_quest_complete	UNK_3	area_id	UNK_4	cnt5	tab5[0]	tab5[1]	tab5[2]	tab5[3]	tab5[4]	tab5[5]	tab5[6]	tab5[7]	tab5[8]	tab5[9]	tab5[10]	cnt6	tab6[0]	tab6[1]	tab6[2]	tab6[3]	tab6[4]	tab6[5]	tab6[6]	tab6[7]	tab6[8]	tab6[9]	tab6[10]	cnt7	tab7[0]	tab7[1]	tab7[2]	tab7[3]
1	234	12	u,Шепот судьбы\0	u,Жертва\0	u,Чтобы нейтрализовать вредную силу, источаемую Инферниумом, нужно расплавить вещь Ранга В и, смешав с Инферниумом, сделать сплав металлов. Найдите оружие Ранга В, о котором просил Мастер Реорин.\\n\0	0															0															92743.00000000	55523.00000000	-3370.00000000	75	0	3	u,Мастер Реорин\0	0	1	1	31002	92743.00000000	55523.00000000	-3370.00000000	u,Нет требований\0	u,Путешественник, странствующий в поисках новой надежды, привлеченный шепотом ветра, пройдя сквозь муки отчаяния, ты получишь искру закаленного нефрита.\0	0																																																																						0						0	0	0	67	2	2	5011	15625										2	1	1										1	11			
1	234	-1	u,Шепот Судьбы\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	75	0	3	a,	1	1	1	31002	92743.00000000	55523.00000000	-3370.00000000	u,Нет требований\0	u,Многие путники, ищущие новую надежду, прислушиваются к шепоту Леди Ветров! Крепитесь! Скоро Вы окунетесь в пламя чистилища!\0	0																																																																						0						0	0	0	67	2	2	5011	15625										2	1	1										1	12			
1	235	1	u,Эликсир Мимира\0	u,Чистое Серебро\0	u,Магистр Ладд рассказывает Вам, как приготовить Эликсир Мимира. Базовой технике смешивания реагентов Вы можете научиться у Магического Торговца Уэсли из Башни Слоновой Кости. Формула изготовления Чистого Серебра - Лунный Камень и Ртуть в равной пропорции.\\n\0	1	6320														1	1														85655.00000000	16767.00000000	-4271.00000000	75	0	3	u,Магический Торговец Уэсли\0	1	1	1	30721	84985.00000000	15991.00000000	-1769.00000000	u,Звезда Судьбы\0	u,Звезда Судьбы меняет судьбу всех, в чьих руках она находится! Но в чем же заключается тайна древних гигантов? \0	0																																																																						1	5011					0	0	0	67	2	1	729											1	1											1	0			
1	235	2	u,Эликсир Мимира\0	u,Истинное Золото\0	u,Также для приготовления Эликсира Мимира нужно Истинное Золото. Ладд рассказывает Вам, что когда-то он отдал немного Истинного Золота Магистру Джоан из Башни Слоновой Кости. Он советует Вам поговорить с ней.\\n\0	1	6321														1	1														84985.00000000	15991.00000000	-2285.00000000	75	0	3	u,Магистр Джоан\0	0	1	1	30721	84985.00000000	15991.00000000	-1769.00000000	u,Звезда Судьбы\0	u,Звезда Судьбы меняет судьбу всех, в чьих руках она находится! Но в чем же заключается тайна древних гигантов? \0	0																																																																						1	5011					0	0	0	67	2	1	729											1	1											1	1			
1	235	3	u,Эликсир Мимира\0	u,В Поисках Камня Мудрости\0	u,Магистр Джоан рассказывает Вам, что для изготовления Истинного Золота необходим Камень Мудрости. Она просит Вас отправиться за ним в Долину Безмолвия.\\n\\nЦель: Осколок Иллюзии.\\n\0	1	6322														1	1														181296.00000000	54080.00000000	-5942.00000000	75	0	3	u,Долина Безмолвия\0	1	1	1	30721	84985.00000000	15991.00000000	-1769.00000000	u,Звезда Судьбы\0	u,Звезда Судьбы меняет судьбу всех, в чьих руках она находится! Но в чем же заключается тайна древних гигантов? \0	0																																																																						1	5011					0	0	0	67	2	1	729											1	1											1	2			
1	235	4	u,Эликсир Мимира\0	u,Камень Мудрости\0	u,Вы нашли Камень Мудрости! Возвращайтесь к Магистру Джоан в Башню Слоновой Кости.\\n\0	0															0															84985.00000000	15991.00000000	-2285.00000000	75	0	3	u,Магистр Джоан\0	0	1	1	30721	84985.00000000	15991.00000000	-1769.00000000	u,Звезда Судьбы\0	u,Звезда Судьбы меняет судьбу всех, в чьих руках она находится! Но в чем же заключается тайна древних гигантов? \0	0																																																																						1	5011					0	0	0	67	2	1	729											1	1											1	3			
1	235	5	u,Эликсир Мимира\0	u,Истинное желание\0	u,Теперь у Вас есть Истинное Золото. Возвращайтесь к Магистру Ладду.\\n\0	0															0															84985.00000000	15991.00000000	-1769.00000000	75	0	3	u,Магистр Ладд\0	0	1	1	30721	84985.00000000	15991.00000000	-1769.00000000	u,Звезда Судьбы\0	u,Звезда Судьбы меняет судьбу всех, в чьих руках она находится! Но в чем же заключается тайна древних гигантов? \0	0																																																																						1	5011					0	0	0	67	2	1	729											1	1											1	4			
1	235	6	u,Эликсир Мимира\0	u,Кровавое Пламя\0	u,Чистое Серебро и Истинное Золото можно расплавить только на Кровавом Пламени. Вы можете получить ее у Кровавых Стражников на Могиле Смотрителя. После этого воспользуйтесь Смесителем в Башне Слоновой Кости и изготовьте Эликсир Мимира.\\n\0	1	6318														1	1														75385.00000000	105639.00000000	-3251.00000000	75	0	3	u,Могила Смотрителя\0	1	1	1	30721	84985.00000000	15991.00000000	-1769.00000000	u,Звезда Судьбы\0	u,Звезда Судьбы меняет судьбу всех, в чьих руках она находится! Но в чем же заключается тайна древних гигантов? \0	0																																																																						1	5011					0	0	0	67	2	1	729											1	1											1	5			
1	235	7	u,Эликсир Мимира\0	u,Эликсир Мимира\0	u,Кровавое Пламя в Ваших руках! Теперь Вы можете изготовить Эликсир Мимира, смешав Пламя с Истинным Золотом и Чистым Серебром. Для этого воспользуйтесь Смесителем Башни Слоновой Кости.\\n\0	1	6319														1	1														85515.00000000	16192.00000000	-4272.00000000	75	0	3	u,Алхимический Смеситель\0	0	1	1	30721	84985.00000000	15991.00000000	-1769.00000000	u,Звезда Судьбы\0	u,Звезда Судьбы меняет судьбу всех, в чьих руках она находится! Но в чем же заключается тайна древних гигантов? \0	0																																																																						1	5011					0	0	0	67	2	1	729											1	1											1	6			
1	235	8	u,Эликсир Мимира\0	u,За пределами судьбы\0	u,Вы получили Эликсир Мимира! Магистр Ладд расскажет Вам, как его использовать.\\n\0	0															0															84985.00000000	15991.00000000	-1769.00000000	75	0	3	u,Магистр Ладд\0	0	1	1	30721	84985.00000000	15991.00000000	-1769.00000000	u,Звезда Судьбы\0	u,Звезда Судьбы меняет судьбу всех, в чьих руках она находится! Но в чем же заключается тайна древних гигантов? \0	0																																																																						1	5011					0	0	0	67	2	1	729											1	1											1	7			
1	235	-1	u,Эликсир Мимира\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	75	0	3	a,	1	1	1	30721	84985.00000000	15991.00000000	-1769.00000000	u,Звезда Судьбы\0	u,Звезда Судьбы меняет судьбу всех, в чьих руках она находится! Но в чем же заключается тайна древних гигантов? \0	0																																																																						1	5011					0	0	0	67	2	1	729											1	1											1	8			
1	236	1	u,Семена Хаоса\0	u,Владелец Звезды Судьбы\0	u,Синяя Леди помогает всем владельцам Звезды Судьбы. Иерарх Кекропус отправляет Вас к Чародею в Лес Неупокоенных.\\n\0	0															0															51878.00000000	-54796.00000000	-3167.00000000	75	0	3	u,Загадочный Чародей\0	0	1	1	32138	-118080.00000000	42835.00000000	720.00000000	u,Камаэль, Звезда Судьбы\0	u,Звезда Судьбы - это артефакт богов! Познайте его истинное предназначение и обретите просветление.\0	0																																																																						1	5011					0	234	0	97	3	2	729	15625										2	0	0										1	0			
1	236	2	u,Семена Хаоса\0	u,Просьба Чародея\0	u,Загадочный Чародей просит Вас добыть для него Черный Музыкальный Кристалл. Его можно найти у Стакато на Болоте Криков.\\n\\nЦель: Трутень Игольчатых Стакато.\\n\0	1	9745														1	1														81319.00000000	-51994.00000000	-2380.00000000	75	0	3	u,Болото Криков\0	1	1	1	32138	-118080.00000000	42835.00000000	720.00000000	u,Камаэль, Звезда Судьбы\0	u,Звезда Судьбы - это артефакт богов! Познайте его истинное предназначение и обретите просветление.\0	0																																																																						1	5011					0	234	0	97	3	2	729	15625										2	0	0										1	1			
1	236	3	u,Семена Хаоса\0	u,Разговор с Чародеем\0	u,Вы нашли Черный Кристалл. Теперь возвращайтесь к Загадочному Чародею.\\n\0	0															0															51878.00000000	-54796.00000000	-3167.00000000	75	0	3	u,Загадочный Чародей\0	0	1	1	32138	-118080.00000000	42835.00000000	720.00000000	u,Камаэль, Звезда Судьбы\0	u,Звезда Судьбы - это артефакт богов! Познайте его истинное предназначение и обретите просветление.\0	0																																																																						1	5011					0	234	0	97	3	2	729	15625										2	0	0										1	2			
1	236	4	u,Семена Хаоса\0	u,Ожидание\0	u,Чародей просит Вас подождать того, кто владеет нужными Вам сведениями...\\n\0	0															0															51878.00000000	-54796.00000000	-3167.00000000	75	0	3	a,???\0	1	1	1	32138	-118080.00000000	42835.00000000	720.00000000	u,Камаэль, Звезда Судьбы\0	u,Звезда Судьбы - это артефакт богов! Познайте его истинное предназначение и обретите просветление.\0	0																																																																						1	5011					0	234	0	97	3	2	729	15625										2	0	0										1	3			
1	236	5	u,Семена Хаоса\0	u,Спрятавшийся\0	u,Катенар просит Вас найти Харкилгамеда, который прячется где-то в Долине Святых.\\n\0	0															0															71824.00000000	-78898.00000000	-4472.00000000	75	0	3	u,Укрытие Харкилгамеда\0	0	1	1	32138	-118080.00000000	42835.00000000	720.00000000	u,Камаэль, Звезда Судьбы\0	u,Звезда Судьбы - это артефакт богов! Познайте его истинное предназначение и обретите просветление.\0	0																																																																						1	5011					0	234	0	97	3	2	729	15625										2	0	0										1	4			
1	236	6	u,Семена Хаоса\0	u,И снова ожидание\0	u,Чародей просит Вас подождать еще немного. Доверитесь ли Вы ему на этот раз?..\\n\0	0															0															51878.00000000	-54796.00000000	-3167.00000000	75	0	3	u,Загадочный Чародей\0	0	1	1	32138	-118080.00000000	42835.00000000	720.00000000	u,Камаэль, Звезда Судьбы\0	u,Звезда Судьбы - это артефакт богов! Познайте его истинное предназначение и обретите просветление.\0	0																																																																						1	5011					0	234	0	97	3	2	729	15625										2	0	0										1	5			
1	236	7	u,Семена Хаоса\0	u,Встреча\0	u,Кажется, тот, кого Вы ждете, уже близко. Поговорите с Загадочным Чародеем.\\n\0	0															0															51878.00000000	-54796.00000000	-3167.00000000	75	0	3	u,Загадочный Чародей\0	0	1	1	32138	-118080.00000000	42835.00000000	720.00000000	u,Камаэль, Звезда Судьбы\0	u,Звезда Судьбы - это артефакт богов! Познайте его истинное предназначение и обретите просветление.\0	0																																																																						1	5011					0	234	0	97	3	2	729	15625										2	0	0										1	6			
1	236	8	u,Семена Хаоса\0	u,Кровавый Камень\0	u,Катенар приказывает Вам принести ему Кровавый Камень. Этот камень хранится у Чародея Вампиров, который появляется только ночью.\\n\\nЦель: Чародей Вампиров.\\n\0	1	9744														1	1														58288.00000000	-40739.00000000	-3216.00000000	75	0	3	u,Лес Неупокоенных\0	1	1	1	32138	-118080.00000000	42835.00000000	720.00000000	u,Камаэль, Звезда Судьбы\0	u,Звезда Судьбы - это артефакт богов! Познайте его истинное предназначение и обретите просветление.\0	0																																																																						1	5011					0	234	0	97	3	2	729	15625										2	0	0										1	7			
1	236	9	u,Семена Хаоса\0	u,Разговор с Чародеем\0	u,Вы получили Кровавый Камень. Возвращайтесь к Загадочному Чародею.\\n\0	0															0															51878.00000000	-54796.00000000	-3167.00000000	75	0	3	u,Загадочный Чародей\0	0	1	1	32138	-118080.00000000	42835.00000000	720.00000000	u,Камаэль, Звезда Судьбы\0	u,Звезда Судьбы - это артефакт богов! Познайте его истинное предназначение и обретите просветление.\0	0																																																																						1	5011					0	234	0	97	3	2	729	15625										2	0	0										1	8			
1	236	10	u,Семена Хаоса\0	u,Проклятая Деревня\0	u,Катенар приказывает Вам отнести Кровавый Камень девушке Керстин в Проклятую Деревню. Только учтите, что идти туда Вы должны только днем.\\n\0	0															0															58782.00000000	-42652.00000000	-3004.00000000	75	0	3	u,Керстин\0	1	1	1	32138	-118080.00000000	42835.00000000	720.00000000	u,Камаэль, Звезда Судьбы\0	u,Звезда Судьбы - это артефакт богов! Познайте его истинное предназначение и обретите просветление.\0	0																																																																						1	5011					0	234	0	97	3	2	729	15625										2	0	0										1	9			
1	236	11	u,Семена Хаоса\0	u,Долина Святых\0	u,Катенар оставляет для Вас записку с просьбой найти Харкилгамеда, который прячется где-то в Долине Святых.\\n\0	0															0															71824.00000000	-78898.00000000	-4472.00000000	75	0	3	u,Харкилгамед Укрытие\0	0	1	1	32138	-118080.00000000	42835.00000000	720.00000000	u,Камаэль, Звезда Судьбы\0	u,Звезда Судьбы - это артефакт богов! Познайте его истинное предназначение и обретите просветление.\0	0																																																																						1	5011					0	234	0	97	3	2	729	15625										2	0	0										1	10			
1	236	12	u,Семена Хаоса\0	u,Помощь Харкилгамеду\0	u,Харкилгамед просит Вас напасть на окружающих монстров и тем самым сбить с толку его врагов. Помогите ему!\\n\\nЦели: Флинд Крикун, Флинд Воин Альянса, Флинд Печати, Коронованный Флинд, Клыкастый Флинд, Ревущий Флинд.\\n\0	1	9743														1	62														72640.00000000	-75300.00000000	-3728.00000000	75	0	3	u,Долина Святых\0	1	1	1	32138	-118080.00000000	42835.00000000	720.00000000	u,Камаэль, Звезда Судьбы\0	u,Звезда Судьбы - это артефакт богов! Познайте его истинное предназначение и обретите просветление.\0	0																																																																						1	5011					0	234	0	97	3	2	729	15625										2	0	0										1	11			
1	236	13	u,Семена Хаоса\0	u,Разговор с Харкилгамедом\0	u,Вы собрали 62 Сверкающих Медальона. Теперь возвращайтесь к Харкилгамеду.\\n\0	0															0															71824.00000000	-78898.00000000	-4472.00000000	75	0	3	u,Укрытие Харкилгамеда\0	0	1	1	32138	-118080.00000000	42835.00000000	720.00000000	u,Камаэль, Звезда Судьбы\0	u,Звезда Судьбы - это артефакт богов! Познайте его истинное предназначение и обретите просветление.\0	0																																																																						1	5011					0	234	0	97	3	2	729	15625										2	0	0										1	12			
1	236	14	u,Семена Хаоса\0	u,Иерарх Камаэль\0	u,Теперь Вам пора возвращаться к Иерарху Кекропусу.\\n\0	0															0															-118080.00000000	42835.00000000	720.00000000	75	0	3	u,Кекропус\0	0	1	1	32138	-118080.00000000	42835.00000000	720.00000000	u,Камаэль, Звезда Судьбы\0	u,Звезда Судьбы - это артефакт богов! Познайте его истинное предназначение и обретите просветление.\0	0																																																																						1	5011					0	234	0	97	3	2	729	15625										2	0	0										1	13			
1	236	15	u,Семена Хаоса\0	u,Сад Норнил\0	u,Сейчас Вам нужно встретиться с Роденпикулой, которая сейчас в Саду Норнил. Но сначала посетите Помощника Иерарха Мао.\\n\0	0															0															-74016.00000000	52896.00000000	-3674.00000000	75	0	3	u,Помощник Иерарха Mao\0	0	1	1	32138	-118080.00000000	42835.00000000	720.00000000	u,Камаэль, Звезда Судьбы\0	u,Звезда Судьбы - это артефакт богов! Познайте его истинное предназначение и обретите просветление.\0	0																																																																						1	5011					0	234	0	97	3	2	729	15625										2	0	0										1	14			
1	236	16	u,Семена Хаоса\0	u,Роденпикула\0	u,Роденпикула ждет Вас в Саду Норнил.\\n\0	0															0															-119832.00000000	87098.00000000	-12608.00000000	75	0	3	u,Роденпикула\0	0	1	1	32138	-118080.00000000	42835.00000000	720.00000000	u,Камаэль, Звезда Судьбы\0	u,Звезда Судьбы - это артефакт богов! Познайте его истинное предназначение и обретите просветление.\0	0																																																																						1	5011					0	234	0	97	3	2	729	15625										2	0	0										1	15			
1	236	17	u,Семена Хаоса\0	u,Манипуляция Норнил\0	u,Семена Хаоса были посеяны Матерью Норнил. Поговорите с ней.\\n\0	0															0															-120080.00000000	87176.00000000	-12608.00000000	75	0	3	u,Мать Норнил\0	0	1	1	32138	-118080.00000000	42835.00000000	720.00000000	u,Камаэль, Звезда Судьбы\0	u,Звезда Судьбы - это артефакт богов! Познайте его истинное предназначение и обретите просветление.\0	0																																																																						1	5011					0	234	0	97	3	2	729	15625										2	0	0										1	16			
1	236	18	u,Семена Хаоса\0	u,Одобрение Роденпикулы\0	u,Роденпикула согласна дать Вам свое одобрение.\\n\0	0															0															-119832.00000000	87098.00000000	-12608.00000000	75	0	3	u,Роденпикула\0	0	1	1	32138	-118080.00000000	42835.00000000	720.00000000	u,Камаэль, Звезда Судьбы\0	u,Звезда Судьбы - это артефакт богов! Познайте его истинное предназначение и обретите просветление.\0	0																																																																						1	5011					0	234	0	97	3	2	729	15625										2	0	0										1	17			
1	236	19	u,Семена Хаоса\0	u,Новые привилегии\0	u,Теперь возвращайтесь к Матери Норнил.\\n\0	0															0															-120080.00000000	87176.00000000	-12608.00000000	75	0	3	u,Мать Норнил\0	0	1	1	32138	-118080.00000000	42835.00000000	720.00000000	u,Камаэль, Звезда Судьбы\0	u,Звезда Судьбы - это артефакт богов! Познайте его истинное предназначение и обретите просветление.\0	0																																																																						1	5011					0	234	0	97	3	2	729	15625										2	0	0										1	18			
1	236	20	u,Семена Хаоса\0	u,Семена Хаоса\0	u,Происходит что-то странное… Поговорите с Роденпикулой.\\n\0	0															0															-119832.00000000	87098.00000000	-12608.00000000	75	0	3	u,Роденпикула\0	0	1	1	32138	-118080.00000000	42835.00000000	720.00000000	u,Камаэль, Звезда Судьбы\0	u,Звезда Судьбы - это артефакт богов! Познайте его истинное предназначение и обретите просветление.\0	0																																																																						1	5011					0	234	0	97	3	2	729	15625										2	0	0										1	19			
1	236	-1	u,Семена Хаоса\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	75	0	3	a,	1	1	1	32138	-118080.00000000	42835.00000000	720.00000000	u,Камаэль, Звезда Судьбы\0	u,Звезда Судьбы - это артефакт богов! Познайте его истинное предназначение и обретите просветление.\0	0																																																																						1	5011					0	234	0	97	3	2	729	15625										2	0	0										1	20			
1	237	1	u,От нейтральности к предательству\0	u,Ветер перемен\0	u,Хранитель Портала Хейна Флоен попросил разобраться в распрях двух сторон, происходящих в последнее время на Полях Иннадрила. Для этого необходимо собрать как можно больше информации. Попробуйте попросить совета у Ясона Хейна, стоящего неподалеку от Склада Хейна.\\n\0	0															0															109695.00000000	220008.00000000	-3516.00000000	82	0	3	u,Ясон Хейн\0	0	1	1	30899	111386.00000000	219413.00000000	-3536.00000000	u,Нет требований\0	u,Хранитель Портала Хейна, Флоен, беспокоится из-за перемен, происходящих на Полях. Она ищет того, кто сумеет сделать правильное решение и предотвратить несчастье…\0	0																																																																						0						0	0	0	121	0	4	15623	15624	57	15625								4	892773	60012	213876	0								1	0			
1	237	2	u,От нейтральности к предательству\0	u,В сторону\0	u,Вы попросили у Ясона Хейна совета, какую сторону принять. Он посоветовал переговорить с представителями обоих сторон. В первую очередь отправляйтесь к Главному Кузнецу Деревни Роману и выслушайте рассказ о Гаке.\\n\0	0															0															108003.00000000	218963.00000000	-3656.00000000	82	0	3	u,Главный Кузнец Роман\0	0	1	1	30899	111386.00000000	219413.00000000	-3536.00000000	u,Нет требований\0	u,Хранитель Портала Хейна, Флоен, беспокоится из-за перемен, происходящих на Полях. Она ищет того, кто сумеет сделать правильное решение и предотвратить несчастье…\0	0																																																																						0						0	0	0	121	0	4	15623	15624	57	15625								4	892773	60012	213876	0								1	1			
1	237	3	u,От нейтральности к предательству\0	u,На другую сторону\0	u,Вы выслушали рассказ о Гаке. Теперь отправляйтесь к Верховному Жрецу Морелину и выслушайте его историю о Минере.\\n\0	0															0															111487.00000000	224587.00000000	-3549.00000000	82	0	3	u,Верховный Жрец Морелин\0	0	1	1	30899	111386.00000000	219413.00000000	-3536.00000000	u,Нет требований\0	u,Хранитель Портала Хейна, Флоен, беспокоится из-за перемен, происходящих на Полях. Она ищет того, кто сумеет сделать правильное решение и предотвратить несчастье…\0	0																																																																						0						0	0	0	121	0	4	15623	15624	57	15625								4	892773	60012	213876	0								1	2			
1	237	4	u,От нейтральности к предательству\0	u,К Ясону Хейну\0	u,Теперь Вы узнали мнения обеих сторон. Возвращайтесь к Ясону Хейну и выберите, на чьей стороне будете сражаться.\\n\0	0															0															109695.00000000	220008.00000000	-3516.00000000	82	0	3	u,Ясон Хейн\0	0	1	1	30899	111386.00000000	219413.00000000	-3536.00000000	u,Нет требований\0	u,Хранитель Портала Хейна, Флоен, беспокоится из-за перемен, происходящих на Полях. Она ищет того, кто сумеет сделать правильное решение и предотвратить несчастье…\0	0																																																																						0						0	0	0	121	0	4	15623	15624	57	15625								4	892773	60012	213876	0								1	3			
1	237	5	u,От нейтральности к предательству\0	u,За Гаку\0	u,Вы решили помогать Доктору Гаке. Отправляйтесь на Базу Разработок Гельдремов, расположенный на Полях Безмолвия, и передайте документ, полученный от Ясона Хейна.\\n\0	0															0															86792.00000000	162422.00000000	-3584.00000000	82	0	3	u,Доктор Гака\0	0	1	1	30899	111386.00000000	219413.00000000	-3536.00000000	u,Нет требований\0	u,Хранитель Портала Хейна, Флоен, беспокоится из-за перемен, происходящих на Полях. Она ищет того, кто сумеет сделать правильное решение и предотвратить несчастье…\0	0																																																																						0						0	0	0	121	0	4	15623	15624	57	15625								4	892773	60012	213876	0								1	4			
1	237	6	u,От нейтральности к предательству\0	u,За Минера\0	u,Вы решили помогать Минеру. Отправляйтесь на Шепчущие Поля в Лагерь Поклонения Огню и передайте Документ, полученный от Ясона Хейна.\\n\0	0															0															81181.00000000	226516.00000000	-3600.00000000	82	0	3	u,Повелитель Духов Минер\0	0	1	1	30899	111386.00000000	219413.00000000	-3536.00000000	u,Нет требований\0	u,Хранитель Портала Хейна, Флоен, беспокоится из-за перемен, происходящих на Полях. Она ищет того, кто сумеет сделать правильное решение и предотвратить несчастье…\0	0																																																																						0						0	0	0	121	0	4	15623	15624	57	15625								4	892773	60012	213876	0								1	4			
1	237	-1	u,От нейтральности к предательству\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	82	0	3	a,	1	1	1	30899	111386.00000000	219413.00000000	-3536.00000000	u,Нет требований\0	u,Хранитель Портала Хейна, Флоен, беспокоится из-за перемен, происходящих на Полях. Она ищет того, кто сумеет сделать правильное решение и предотвратить несчастье…\0	0																																																																						0						0	0	0	121	0	4	15623	15624	57	15625								4	892773	60012	213876	0								1	5			
1	237	-2	u,От нейтральности к предательству\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	82	0	3	a,	1	1	1	30899	111386.00000000	219413.00000000	-3536.00000000	u,Нет требований\0	u,Хранитель Портала Хейна, Флоен, беспокоится из-за перемен, происходящих на Полях. Она ищет того, кто сумеет сделать правильное решение и предотвратить несчастье…\0	0																																																																						0						0	0	0	121	0	4	15623	15624	57	15625								4	892773	60012	213876	0								1	6			
1	238	1	u,Успех в бизнесе\0	u,Миссия разрушения огня свободы\0	u,Разработчик Гельдремов, Доктор Гака, хочет преобразить Поля Иннадрила. Для его работы необходимо разрушить Символ Лагеря Поклонения Огню.\\n\\nЦель - Факел Свободы.\\n\0	1	14867														1	10														84681.00000000	225752.00000000	-3720.00000000	82	0	3	u,Окрестности Лагеря Поклонения Огню\0	1	1	1	32641	86792.00000000	162422.00000000	-3584.00000000	u,Квест "От нейтральности к предательству" завершен.\0	u,Разработчик Базы Разработок Гельдремов, Доктор Гака, ищет того, кому он сможет доверять. Если Вы выполните его задания, то сможете войти к нему в доверие…\0	0																																																																						1	0					0	237	0	121	0	3	15623	15624	57									3	1319736	103553	283346									1	0			
1	238	2	u,Успех в бизнесе\0	u,Вернуться к Гаке\0	u,Вы выполнили задание и разрушили Факелы Свободы 10ед. Возвращайтесь к Доктору Гаке и сообщите об успехе.\\n\0	0															0															86792.00000000	162422.00000000	-3584.00000000	82	0	3	u,Доктор Гака\0	0	1	0	32641	86792.00000000	162422.00000000	-3584.00000000	u,Квест "От нейтральности к предательству" завершен.\0	u,Разработчик Базы Разработок Гельдремов, Доктор Гака, ищет того, кому он сможет доверять. Если Вы выполните его задания, то сможете войти к нему в доверие…\0	0																																																																						1	0					0	237	0	121	0	3	15623	15624	57									3	1319736	103553	283346									1	1			
1	238	3	u,Успех в бизнесе\0	u,Передовой отряд разработчиков\0	u,Вы выполнили первую миссию Гаки, но он все еще не доверяет вам. Истребив Покровителей Огня, мешающих ему, Вы сможете заслужить его доверие.\\n\\nЦель - Дух Атлета Огня, Покровитель Огня.\\n\0	1	14868														1	20														84681.00000000	225752.00000000	-3720.00000000	82	0	3	u,Окрестности Лагеря Поклонения Огню\0	1	1	1	32641	86792.00000000	162422.00000000	-3584.00000000	u,Квест "От нейтральности к предательству" завершен.\0	u,Разработчик Базы Разработок Гельдремов, Доктор Гака, ищет того, кому он сможет доверять. Если Вы выполните его задания, то сможете войти к нему в доверие…\0	0																																																																						1	0					0	237	0	121	0	3	15623	15624	57									3	1319736	103553	283346									1	2			
1	238	4	u,Успех в бизнесе\0	u,Вернуться к Гаке\0	u,Вы истребили Покровителей Огня 20 ед. Сообщите об успехе Доктору Гаке.\\n\0	0															0															86792.00000000	162422.00000000	-3584.00000000	82	0	3	u,Доктор Гака\0	0	1	0	32641	86792.00000000	162422.00000000	-3584.00000000	u,Квест "От нейтральности к предательству" завершен.\0	u,Разработчик Базы Разработок Гельдремов, Доктор Гака, ищет того, кому он сможет доверять. Если Вы выполните его задания, то сможете войти к нему в доверие…\0	0																																																																						1	0					0	237	0	121	0	3	15623	15624	57									3	1319736	103553	283346									1	3			
1	238	-1	u,Успех в бизнесе\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	82	0	3	a,	1	1	1	32641	86792.00000000	162422.00000000	-3584.00000000	u,Квест "От нейтральности к предательству" завершен.\0	u,Разработчик Базы Разработок Гельдремов, Доктор Гака, ищет того, кому он сможет доверять. Если Вы выполните его задания, то сможете войти к нему в доверие…\0	0																																																																						1	0					0	237	0	121	0	3	15623	15624	57									3	1319736	103553	283346									1	4			
