id	text
2184	u,|x|y{й}\0
2185	u,{xy}й|\0
2186	u,{x/y\\й}\0
2187	u,-x|y|й-\0
2188	u,|x-y-й|\0
2189	u,|x-y|й-\0
2190	u,-x|y|й-\0
2191	u,|x|y-й-\0
2192	u,хуй\0
2193	u,хуй\0
2194	u,`хуй\0
2195	u,`x`yй\0
2196	u,~хуй\0
2197	u,~x~y~й~\0
2198	u,~x~yй\0
2199	u,~x~yй\0
2200	u,~x~y~й\0
2201	u,`x`y`й`\0
2202	u,`x`yй\0
2203	u,`x`y`й\0
2204	u,.хуй\0
2205	u,.x.yй\0
2206	u,.x.y.й\0
2207	u,.x.y.й.\0
2208	u,x.y.й\0
2209	u,x.y.й.\0
2210	u,ху.й\0
2211	u,хуй.\0
2212	u,-хуй\0
2213	u,x-yй\0
2214	u,ху-й\0
2215	u,хуй-\0
2216	u,-x-yй\0
2217	u,-x-y-й\0
2218	u,-x-y-й-\0
2219	u,-хуй-\0
2220	u,-ху-й\0
2221	u,ху-й-\0
2222	u,x,yй\0
2223	u,,хуй\0
2224	u,,x,y,й\0
2225	u,,x,y,й,\0
2226	u,x,y,й\0
2227	u,x,y,й,\0
2228	u,ху,й,\0
2229	u,,хуй,\0
2230	u,\\хуй\0
2231	u,x\\yй\0
2232	u,ху\\й\0
2233	u,хуй\\\0
2234	u,\\хуй\\\0
2235	u,\\x\\yй\0
2236	u,\\x\\y\\й\0
2237	u,x\\y\\й\\\0
2238	u,x\\y\\й\0
2239	u,ху\\й\0
2240	u,хуй\\\0
2241	u,x|y|й\0
2242	u,|хуй\0
2243	u,x|yй\0
2244	u,ху|й\0
2245	u,хуй|\0
2246	u,<хуй>\0
2247	u,<хуй\0
2248	u,хуй>\0
2249	u,<x<y<й\0
2250	u,>хуй\0
2251	u,<x<yй\0
2252	u,x<y<й\0
2253	u,ху<й<\0
2254	u,<x<yй\0
2255	u,ху<й<\0
2256	u,<ху<й\0
2257	u,>хуй>\0
2258	u,>x>y>й>\0
2259	u,>хуй\0
2260	u,;хуй\0
2261	u,;хуй;\0
2262	u,;x;yй\0
2263	u,;ху;й\0
2264	u,x;y;й\0
2265	u,ху;й\0
2266	u,x;yй\0
2267	u,хуй;\0
2268	u,(хуй)\0
2269	u,(x)yй\0
2270	u,x(y)й\0
2271	u,ху(й)\0
2272	u,(ху)й\0
2273	u,x(yй)\0
2274	u,(x)y(й)\0
2275	u,)хуй\0
2276	u,хуй)\0
2277	u,)хуй)\0
2278	u,x)y)й\0
2279	u,)x)y)й\0
2280	u,x)y)й)\0
2281	u,(хуй\0
2282	u,x(yй\0
2283	u,ху(й\0
2284	u,хуй(\0
2285	u,(хуй(\0
2286	u,(x(yй\0
2287	u,(ху(й\0
2288	u,(хуй(\0
2289	u,x(y(й\0
2290	u,ху(й(\0
2291	u,(x(y(й(\0
2292	u,(x(y(й\0
2293	u,x(y(й(\0
2294	u,ху(й(\0
2295	u,*хуй\0
2296	u,*x*y*й*\0
2297	u,хуй*\0
2298	u,*хуй*\0
2299	u,x*yй\0
2300	u,ху*й\0
2301	u,хуй*\0
2302	u,*x*yй\0
2303	u,x*y*й\0
2304	u,ху*й*\0
2305	u,*ху*й\0
2306	u,x*yй*\0
2307	u,x*y*й\0
2308	u,x*y*й*\0
2309	u,*x*y*й\0
2310	u,`хуй^\0
2311	u,^хуй^\0
2312	u,^x^y^й^\0
2313	u,x^y^й^\0
2314	u,хуй^\0
2315	u,^x^yй\0
2316	u,x^y^й\0
2317	u,ху^й^\0
2318	u,x^yй^\0
2319	u,`x^yй\0
2320	u,~ху^й~\0
2321	u,'хуй\0
2322	u,x'yй\0
2323	u,ху'й\0
2324	u,хуй'\0
2325	u,'хуй'\0
2326	u,'x'yй\0
2327	u,'ху'й\0
2328	u,x'y'й\0
2329	u,ху'й'\0
2330	u,'x'y'й'\0
2331	u,ху'й'\0
2332	u,`x'y`й'\0
2333	u,`хуй'\0
2334	u,`x`y'й'\0
2335	u,`x'y`й'\0
2336	u,'x`y'й`\0
2337	u,'хуй`\0
2338	u,x`y'й\0
2339	u,'x'y`й`\0
2340	u,`x`y'й'\0
2341	u,`x`y`й'\0
2342	u,'x`y`й`\0
2343	u,'x`y`й`\0
2344	u,`x'y'й`\0
2345	u,|хуй\0
2346	u,x|yй\0
2347	u,ху|й\0
2348	u,хуй|\0
2349	u,|хуй|\0
2350	u,|x|yй\0
2351	u,x|y|й\0
2352	u,ху|й|\0
2353	u,|x|y|й\0
2354	u,x|y|й|\0
2355	u,x"yй\0
2356	u,"хуй\0
2357	u,ху"й\0
2358	u,хуй"\0
2359	u,"x"y"й"\0
2360	u,"x"yй\0
2361	u,x"y"й\0
2362	u,ху"й"\0
2363	u,`x~yй\0
2364	u,x`y~й\0
2365	u,ху`й~\0
2366	u,~x~y`й~\0
2367	u,`x~y~й~\0
2368	u,`x~yй`\0
2369	u,`ху~й`\0
2370	u,~x`y`й~\0
2371	u,~x`yй\0
2372	u,~ху`й\0
2373	u,~x`y`й\0
2374	u,~x`y`й`\0
2375	u,~ху`й`\0
2376	u,~хуй`\0
2377	u,~x~y`й\0
2378	u,`x~y~й\0
2379	u,:хуй:\0
2380	u,:хуй\0
2381	u,хуй:\0
2382	u,:x:yй\0
2383	u,x:yй\0
2384	u,ху:й\0
2385	u,хуй:\0
2386	u,:x:y:й:\0
2387	u,ху:й:\0
2388	u,x:yй:\0
2389	u,:ху:й\0
2390	u,:ху:й\0
2391	u,"x:yй\0
2392	u,x"yй\0
2393	u,ху:й\0
2394	u,ху"й\0
2395	u,хуй:\0
2396	u,"x|y|й|\0
2397	u,:x|yй\0
2398	u,:x|y|й\0
2399	u,:ху|й|\0
2400	u,|хуй:\0
2401	u,|x|y:й\0
2402	u,|x|y|й:\0
2403	u,|x:yй|\0
2404	u,|ху:й|\0
2405	u,|x:y:й|\0
2406	u,\\x:yй\0
2407	u,\\x:y:й\0
2408	u,\\x:y:й:\0
2409	u,/x:yй/\0
2410	u,/x:y:й\0
2411	u,/x/y:й:\0
2412	u,/ху/й:\0
2413	u,/x:y/й/\0
2414	u,:x/y/й/\0
2415	u,\\x\\y\\й:\0
2416	u,\\x:y:й/\0
2417	u,|x/y\\й|\0
2418	u,/x\\y/й\\\0
2419	u,/x|y|й\\\0
2420	u,|x\\y/й|\0
2421	u,|x/y\\й|\0
2422	u,|x`y`й|\0
2423	u,`x|y|й`\0
2424	u,`x|y`й|\0
2425	u,~x|y|й~\0
2426	u,|x~y~й|\0
2427	u,отсоси\0
2428	u,отсосеш\0
2429	u,пидерастер\0
2430	u,отсосал\0
2431	u,хуевыверт\0
2432	u,целку\0
2433	u,целкой\0
2434	u,целками\0
2435	u,целке\0
2436	u,x{y}й\0
2437	u,{x}y{й}\0
2438	u,целочку\0
2439	u,x}y{й\0
2440	u,{x}yй\0
2441	u,x{yй}\0
2442	u,ху{й}\0
2443	u,{ху}й\0
2444	u,{x}y|й|\0
2445	u,{x}y|й\0
2446	u,{x}yй|\0
2447	u,|x{yй}\0
2448	u,|x|y{й}\0
2449	u,{ху}й|\0
2450	u,{x/y\\й}\0
2451	u,-x|y|й-\0
2452	u,|x-y-й|\0
2453	u,|x-y|й-\0
2454	u,-x|y|й-\0
2455	u,|x|y-й-\0
2456	u,хуи\0
2457	u,хуи\0
2458	u,`хуи\0
2459	u,`x`yи\0
2460	u,~хуи\0
2461	u,~x~y~и~\0
2462	u,~x~yи\0
2463	u,~x~yи\0
2464	u,~x~y~и\0
2465	u,`x`y`и`\0
2466	u,`x`yи\0
2467	u,`x`y`и\0
2468	u,.хуи\0
2469	u,.x.yи\0
2470	u,.x.y.и\0
2471	u,.x.y.и.\0
2472	u,x.y.и\0
2473	u,x.y.и.\0
2474	u,ху.и\0
2475	u,хуи.\0
2476	u,-хуи\0
2477	u,x-yи\0
2478	u,ху-и\0
2479	u,хуи-\0
2480	u,-x-yи\0
2481	u,-x-y-и\0
2482	u,-x-y-и-\0
2483	u,-хуи-\0
2484	u,-ху-и\0
2485	u,ху-и-\0
2486	u,x,yи\0
2487	u,,хуи\0
2488	u,,x,y,и\0
2489	u,,x,y,и,\0
2490	u,x,y,и\0
2491	u,x,y,и,\0
2492	u,ху,и,\0
2493	u,,хуи,\0
2494	u,\\хуи\0
2495	u,x\\yи\0
2496	u,ху\\и\0
2497	u,хуи\\\0
2498	u,\\хуи\\\0
2499	u,\\x\\yи\0
2500	u,\\x\\y\\и\0
2501	u,x\\y\\и\\\0
2502	u,x\\y\\и\0
2503	u,ху\\и\0
2504	u,хуи\\\0
2505	u,x|y|и\0
2506	u,|хуи\0
2507	u,x|yи\0
2508	u,ху|и\0
2509	u,хуи|\0
2510	u,<хуи>\0
2511	u,<хуи\0
2512	u,хуи>\0
2513	u,<x<y<и\0
2514	u,>хуи\0
2515	u,<x<yи\0
2516	u,x<y<и\0
2517	u,ху<и<\0
2518	u,<x<yи\0
2519	u,ху<и<\0
2520	u,<ху<и\0
2521	u,>хуи>\0
2522	u,>x>y>и>\0
2523	u,>хуи\0
2524	u,;хуи\0
2525	u,;хуи;\0
2526	u,;x;yи\0
2527	u,;ху;и\0
2528	u,x;y;и\0
2529	u,ху;и\0
2530	u,x;yи\0
2531	u,хуи;\0
2532	u,(хуи)\0
2533	u,(x)yи\0
2534	u,x(y)и\0
2535	u,ху(и)\0
2536	u,(ху)и\0
2537	u,x(yи)\0
2538	u,(x)y(и)\0
2539	u,)хуи\0
2540	u,хуи)\0
2541	u,)хуи)\0
2542	u,x)y)и\0
2543	u,)x)y)и\0
2544	u,x)y)и)\0
2545	u,(хуи\0
2546	u,x(yи\0
2547	u,ху(и\0
2548	u,хуи(\0
2549	u,(хуи(\0
2550	u,(x(yи\0
2551	u,(ху(и\0
2552	u,(хуи(\0
2553	u,x(y(и\0
2554	u,ху(и(\0
2555	u,(x(y(и(\0
2556	u,(x(y(и\0
2557	u,x(y(и(\0
2558	u,ху(и(\0
2559	u,*хуи\0
2560	u,*x*y*и*\0
2561	u,хуи*\0
2562	u,*хуи*\0
2563	u,x*yи\0
2564	u,ху*и\0
2565	u,хуи*\0
2566	u,*x*yи\0
2567	u,x*y*и\0
2568	u,ху*и*\0
2569	u,*ху*и\0
2570	u,x*yи*\0
2571	u,x*y*и\0
2572	u,x*y*и*\0
2573	u,*x*y*и\0
2574	u,`хуи^\0
2575	u,^хуи^\0
2576	u,^x^y^и^\0
2577	u,x^y^и^\0
2578	u,хуи^\0
2579	u,^x^yи\0
2580	u,x^y^и\0
2581	u,ху^и^\0
2582	u,x^yи^\0
2583	u,`x^yи\0
2584	u,~ху^и~\0
2585	u,'хуи\0
2586	u,x'yи\0
2587	u,ху'и\0
2588	u,хуи'\0
2589	u,'хуи'\0
2590	u,'x'yи\0
2591	u,'ху'и\0
2592	u,x'y'и\0
2593	u,ху'и'\0
2594	u,'x'y'и'\0
2595	u,ху'и'\0
2596	u,`x'y`и'\0
2597	u,`хуи'\0
2598	u,`x`y'и'\0
2599	u,`x'y`и'\0
2600	u,'x`y'и`\0
2601	u,'хуи`\0
2602	u,x`y'и\0
2603	u,'x'y`и`\0
2604	u,`x`y'и'\0
2605	u,`x`y`и'\0
2606	u,'x`y`и`\0
2607	u,'x`y`и`\0
2608	u,`x'y'и`\0
2609	u,|хуи\0
2610	u,x|yи\0
2611	u,ху|и\0
2612	u,хуи|\0
2613	u,|хуи|\0
2614	u,|x|yи\0
2615	u,x|y|и\0
2616	u,ху|и|\0
2617	u,|x|y|и\0
2618	u,x|y|и|\0
2619	u,x"yи\0
2620	u,"хуи\0
2621	u,ху"и\0
2622	u,хуи"\0
2623	u,"x"y"и"\0
2624	u,"x"yи\0
2625	u,x"y"и\0
2626	u,ху"и"\0
2627	u,`x~yи\0
2628	u,x`y~и\0
2629	u,ху`и~\0
2630	u,~x~y`и~\0
2631	u,`x~y~и~\0
2632	u,`x~yи`\0
2633	u,`ху~и`\0
2634	u,~x`y`и~\0
2635	u,~x`yи\0
2636	u,~ху`и\0
2637	u,~x`y`и\0
2638	u,~x`y`и`\0
2639	u,~ху`и`\0
2640	u,~хуи`\0
2641	u,~x~y`и\0
2642	u,`x~y~и\0
2643	u,:хуи:\0
2644	u,:хуи\0
2645	u,хуи:\0
2646	u,:x:yи\0
2647	u,x:yи\0
2648	u,ху:и\0
2649	u,хуи:\0
2650	u,:x:y:и:\0
2651	u,ху:и:\0
2652	u,x:yи:\0
2653	u,:ху:и\0
2654	u,:ху:и\0
2655	u,"x:yи\0
2656	u,x"yи\0
2657	u,ху:и\0
2658	u,ху"и\0
2659	u,хуи:\0
2660	u,"x|y|и|\0
2661	u,:x|yи\0
2662	u,:x|y|и\0
2663	u,:ху|и|\0
2664	u,|хуи:\0
2665	u,|x|y:и\0
2666	u,|x|y|и:\0
2667	u,|x:yи|\0
2668	u,|ху:и|\0
2669	u,|x:y:и|\0
2670	u,\\x:yи\0
2671	u,\\x:y:и\0
2672	u,\\x:y:и:\0
2673	u,/x:yи/\0
2674	u,/x:y:и\0
2675	u,/x/y:и:\0
2676	u,/ху/и:\0
2677	u,/x:y/и/\0
2678	u,:x/y/и/\0
2679	u,\\x\\y\\и:\0
2680	u,\\x:y:и/\0
2681	u,|x/y\\и|\0
2682	u,/x\\y/и\\\0
2683	u,/x|y|и\\\0
2684	u,|x\\y/и|\0
2685	u,|x/y\\и|\0
2686	u,|x`y`и|\0
2687	u,`x|y|и`\0
2688	u,`x|y`и|\0
2689	u,~x|y|и~\0
2690	u,|x~y~и|\0
2691	u,целочка\0
2692	u,целочкой\0
2693	u,целочками\0
2694	u,целки\0
2695	u,пиздобола\0
2696	u,пиздоболу\0
2697	u,пиздоболом\0
2698	u,пиздобол\0
2699	u,педераста\0
2700	u,x{y}и\0
2701	u,{x}y{и}\0
2702	u,пидорасу\0
2703	u,x}y{и\0
2704	u,{x}yи\0
2705	u,x{yи}\0
2706	u,ху{и}\0
2707	u,{ху}и\0
2708	u,{x}y|и|\0
2709	u,{x}y|и\0
2710	u,{x}yи|\0
2711	u,|x{yи}\0
2712	u,|x|y{и}\0
2713	u,{ху}и|\0
2714	u,{x/y\\и}\0
2715	u,-x|y|и-\0
2716	u,|x-y-и|\0
2717	u,|x-y|и-\0
2718	u,-x|y|и-\0
2719	u,|x|y-и-\0
2720	u,хуj\0
2721	u,хуj\0
2722	u,`хуj\0
2723	a,`x`yj\0
2724	u,~хуj\0
2725	a,~x~y~j~\0
2726	a,~x~yj\0
2727	a,~x~yj\0
2728	a,~x~y~j\0
2729	a,`x`y`j`\0
2730	a,`x`yj\0
2731	a,`x`y`j\0
2732	u,.хуj\0
2733	a,.x.yj\0
2734	a,.x.y.j\0
2735	a,.x.y.j.\0
2736	a,x.y.j\0
2737	a,x.y.j.\0
2738	u,ху.j\0
2739	u,хуj.\0
2740	u,-хуj\0
2741	a,x-yj\0
2742	u,ху-j\0
2743	u,хуj-\0
2744	a,-x-yj\0
2745	a,-x-y-j\0
2746	a,-x-y-j-\0
2747	u,-хуj-\0
2748	u,-ху-j\0
2749	u,ху-j-\0
2750	a,x,yj\0
2751	u,,хуj\0
2752	a,,x,y,j\0
2753	a,,x,y,j,\0
2754	a,x,y,j\0
2755	a,x,y,j,\0
2756	u,ху,j,\0
2757	u,,хуj,\0
2758	u,\\хуj\0
2759	a,x\\yj\0
2760	u,ху\\j\0
2761	u,хуj\\\0
2762	u,\\хуj\\\0
2763	a,\\x\\yj\0
2764	a,\\x\\y\\j\0
2765	a,x\\y\\j\\\0
2766	a,x\\y\\j\0
2767	u,ху\\j\0
2768	u,хуj\\\0
2769	a,x|y|j\0
2770	u,|хуj\0
2771	a,x|yj\0
2772	u,ху|j\0
2773	u,хуj|\0
2774	u,<хуj>\0
2775	u,<хуj\0
2776	u,хуj>\0
2777	a,<x<y<j\0
2778	u,>хуj\0
2779	a,<x<yj\0
2780	a,x<y<j\0
2781	u,ху<j<\0
2782	a,<x<yj\0
2783	u,ху<j<\0
2784	u,<ху<j\0
2785	u,>хуj>\0
2786	a,>x>y>j>\0
2787	u,>хуj\0
2788	u,;хуj\0
2789	u,;хуj;\0
2790	a,;x;yj\0
2791	u,;ху;j\0
2792	a,x;y;j\0
2793	u,ху;j\0
2794	a,x;yj\0
2795	u,хуj;\0
2796	u,(хуj)\0
2797	a,(x)yj\0
2798	a,x(y)j\0
2799	u,ху(j)\0
2800	u,(ху)j\0
2801	a,x(yj)\0
2802	a,(x)y(j)\0
2803	u,)хуj\0
2804	u,хуj)\0
2805	u,)хуj)\0
2806	a,x)y)j\0
2807	a,)x)y)j\0
2808	a,x)y)j)\0
2809	u,(хуj\0
2810	a,x(yj\0
2811	u,ху(j\0
2812	u,хуj(\0
2813	u,(хуj(\0
2814	a,(x(yj\0
2815	u,(ху(j\0
2816	u,(хуj(\0
2817	a,x(y(j\0
2818	u,ху(j(\0
2819	a,(x(y(j(\0
2820	a,(x(y(j\0
2821	a,x(y(j(\0
2822	u,ху(j(\0
2823	u,*хуj\0
2824	a,*x*y*j*\0
2825	u,хуj*\0
2826	u,*хуj*\0
2827	a,x*yj\0
2828	u,ху*j\0
2829	u,хуj*\0
2830	a,*x*yj\0
2831	a,x*y*j\0
2832	u,ху*j*\0
2833	u,*ху*j\0
2834	a,x*yj*\0
2835	a,x*y*j\0
2836	a,x*y*j*\0
2837	a,*x*y*j\0
2838	u,`хуj^\0
2839	u,^хуj^\0
2840	a,^x^y^j^\0
2841	a,x^y^j^\0
2842	u,хуj^\0
2843	a,^x^yj\0
2844	a,x^y^j\0
2845	u,ху^j^\0
2846	a,x^yj^\0
2847	a,`x^yj\0
2848	u,~ху^j~\0
2849	u,'хуj\0
2850	a,x'yj\0
2851	u,ху'j\0
2852	u,хуj'\0
2853	u,'хуj'\0
2854	a,'x'yj\0
2855	u,'ху'j\0
2856	a,x'y'j\0
2857	u,ху'j'\0
2858	a,'x'y'j'\0
2859	u,ху'j'\0
2860	a,`x'y`j'\0
2861	u,`хуj'\0
2862	a,`x`y'j'\0
2863	a,`x'y`j'\0
2864	a,'x`y'j`\0
2865	u,'хуj`\0
2866	a,x`y'j\0
2867	a,'x'y`j`\0
2868	a,`x`y'j'\0
2869	a,`x`y`j'\0
2870	a,'x`y`j`\0
2871	a,'x`y`j`\0
2872	a,`x'y'j`\0
2873	u,|хуj\0
2874	a,x|yj\0
2875	u,ху|j\0
2876	u,хуj|\0
2877	u,|хуj|\0
2878	a,|x|yj\0
2879	a,x|y|j\0
2880	u,ху|j|\0
2881	a,|x|y|j\0
2882	a,x|y|j|\0
2883	a,x"yj\0
2884	u,"хуj\0
2885	u,ху"j\0
2886	u,хуj"\0
2887	a,"x"y"j"\0
2888	a,"x"yj\0
2889	a,x"y"j\0
2890	u,ху"j"\0
2891	a,`x~yj\0
2892	a,x`y~j\0
2893	u,ху`j~\0
2894	a,~x~y`j~\0
2895	a,`x~y~j~\0
2896	a,`x~yj`\0
2897	u,`ху~j`\0
2898	a,~x`y`j~\0
2899	a,~x`yj\0
2900	u,~ху`j\0
2901	a,~x`y`j\0
2902	a,~x`y`j`\0
2903	u,~ху`j`\0
2904	u,~хуj`\0
2905	a,~x~y`j\0
2906	a,`x~y~j\0
2907	u,:хуj:\0
2908	u,:хуj\0
2909	u,хуj:\0
2910	a,:x:yj\0
2911	a,x:yj\0
2912	u,ху:j\0
2913	u,хуj:\0
2914	a,:x:y:j:\0
2915	u,ху:j:\0
2916	a,x:yj:\0
2917	u,:ху:j\0
2918	u,:ху:j\0
2919	a,"x:yj\0
2920	a,x"yj\0
2921	u,ху:j\0
2922	u,ху"j\0
2923	u,хуj:\0
2924	a,"x|y|j|\0
2925	a,:x|yj\0
2926	a,:x|y|j\0
2927	u,:ху|j|\0
2928	u,|хуj:\0
2929	a,|x|y:j\0
2930	a,|x|y|j:\0
2931	a,|x:yj|\0
2932	u,|ху:j|\0
2933	a,|x:y:j|\0
2934	a,\\x:yj\0
2935	a,\\x:y:j\0
2936	a,\\x:y:j:\0
2937	a,/x:yj/\0
2938	a,/x:y:j\0
2939	a,/x/y:j:\0
2940	u,/ху/j:\0
2941	a,/x:y/j/\0
2942	a,:x/y/j/\0
2943	a,\\x\\y\\j:\0
2944	a,\\x:y:j/\0
2945	a,|x/y\\j|\0
2946	a,/x\\y/j\\\0
2947	a,/x|y|j\\\0
2948	a,|x\\y/j|\0
2949	a,|x/y\\j|\0
2950	a,|x`y`j|\0
2951	a,`x|y|j`\0
2952	a,`x|y`j|\0
2953	a,~x|y|j~\0
2954	a,|x~y~j|\0
2955	u,пидарас\0
2956	u,пидарасу\0
2957	u,пидараса\0
2958	u,пидарасом\0
2959	u,пидарасами\0
2960	u,педарас\0
2961	u,педарасу\0
2962	u,педараса\0
2963	u,педарасом\0
2964	a,x{y}j\0
2965	a,{x}y{j}\0
2966	u,педарасами\0
2967	a,x}y{j\0
2968	a,{x}yj\0
2969	a,x{yj}\0
2970	u,ху{j}\0
2971	u,{ху}j\0
2972	a,{x}y|j|\0
2973	a,{x}y|j\0
2974	a,{x}yj|\0
2975	a,|x{yj}\0
2976	a,|x|y{j}\0
2977	u,{ху}j|\0
2978	a,{x/y\\j}\0
2979	a,-x|y|j-\0
2980	a,|x-y-j|\0
2981	a,|x-y|j-\0
2982	a,-x|y|j-\0
2983	a,|x|y-j-\0
2984	u,хер\0
2985	u,хер\0
2986	u,`хер\0
2987	u,`х`ер\0
2988	u,~хер\0
2989	u,~х~е~р~\0
2990	u,~х~ер\0
2991	u,~х~ер\0
2992	u,~х~е~р\0
2993	u,`х`е`р`\0
2994	u,`х`ер\0
2995	u,`х`е`р\0
2996	u,.хер\0
2997	u,.х.ер\0
2998	u,.х.е.р\0
2999	u,.х.е.р.\0
3000	u,х.е.р\0
3001	u,х.е.р.\0
3002	u,хе.р\0
3003	u,хер.\0
3004	u,-хер\0
3005	u,х-ер\0
3006	u,хе-р\0
3007	u,хер-\0
3008	u,-х-ер\0
3009	u,-х-е-р\0
3010	u,-х-е-р-\0
3011	u,-хер-\0
3012	u,-хе-р\0
3013	u,хе-р-\0
3014	u,х,ер\0
3015	u,,хер\0
3016	u,,х,е,р\0
3017	u,,х,е,р,\0
3018	u,х,е,р\0
3019	u,х,е,р,\0
3020	u,хе,р,\0
3021	u,,хер,\0
3022	u,\\хер\0
3023	u,х\\ер\0
3024	u,хе\\р\0
3025	u,хер\\\0
3026	u,\\хер\\\0
3027	u,\\х\\ер\0
3028	u,\\х\\е\\р\0
3029	u,х\\е\\р\\\0
3030	u,х\\е\\р\0
3031	u,хе\\р\0
3032	u,хер\\\0
3033	u,х|е|р\0
3034	u,|хер\0
3035	u,х|ер\0
3036	u,хе|р\0
3037	u,хер|\0
3038	u,<хер>\0
3039	u,<хер\0
3040	u,хер>\0
3041	u,<х<е<р\0
3042	u,>хер\0
3043	u,<х<ер\0
3044	u,х<е<р\0
3045	u,хе<р<\0
3046	u,<х<ер\0
3047	u,хе<р<\0
3048	u,<хе<р\0
3049	u,>хер>\0
3050	u,>х>е>р>\0
3051	u,>хер\0
3052	u,;хер\0
3053	u,;хер;\0
3054	u,;х;ер\0
3055	u,;хе;р\0
3056	u,х;е;р\0
3057	u,хе;р\0
3058	u,х;ер\0
3059	u,хер;\0
3060	u,(хер)\0
3061	u,(х)ер\0
3062	u,х(е)р\0
3063	u,хе(р)\0
3064	u,(хе)р\0
3065	u,х(ер)\0
3066	u,(х)е(р)\0
3067	u,)хер\0
3068	u,хер)\0
3069	u,)хер)\0
3070	u,х)е)р\0
3071	u,)х)е)р\0
3072	u,х)е)р)\0
3073	u,(хер\0
3074	u,х(ер\0
3075	u,хе(р\0
3076	u,хер(\0
3077	u,(хер(\0
3078	u,(х(ер\0
3079	u,(хе(р\0
3080	u,(хер(\0
3081	u,х(е(р\0
3082	u,хе(р(\0
3083	u,(х(е(р(\0
3084	u,(х(е(р\0
3085	u,х(е(р(\0
3086	u,хе(р(\0
3087	u,*хер\0
3088	u,*х*е*р*\0
3089	u,хер*\0
3090	u,*хер*\0
3091	u,х*ер\0
3092	u,хе*р\0
3093	u,хер*\0
3094	u,*х*ер\0
3095	u,х*е*р\0
3096	u,хе*р*\0
3097	u,*хе*р\0
3098	u,х*ер*\0
3099	u,х*е*р\0
3100	u,х*е*р*\0
3101	u,*х*е*р\0
3102	u,`хер^\0
3103	u,^хер^\0
3104	u,^х^е^р^\0
3105	u,х^е^р^\0
3106	u,хер^\0
3107	u,^х^ер\0
3108	u,х^е^р\0
3109	u,хе^р^\0
3110	u,х^ер^\0
3111	u,`х^ер\0
3112	u,~хе^р~\0
3113	u,'хер\0
3114	u,х'ер\0
3115	u,хе'р\0
3116	u,хер'\0
3117	u,'хер'\0
3118	u,'х'ер\0
3119	u,'хе'р\0
3120	u,х'е'р\0
3121	u,хе'р'\0
3122	u,'х'е'р'\0
3123	u,хе'р'\0
3124	u,`х'е`р'\0
3125	u,`хер'\0
3126	u,`х`е'р'\0
3127	u,`х'е`р'\0
3128	u,'х`е'р`\0
3129	u,'хер`\0
3130	u,х`е'р\0
3131	u,'х'е`р`\0
3132	u,`х`е'р'\0
3133	u,`х`е`р'\0
3134	u,'х`е`р`\0
3135	u,'х`е`р`\0
3136	u,`х'е'р`\0
3137	u,|хер\0
3138	u,х|ер\0
3139	u,хе|р\0
3140	u,хер|\0
3141	u,|хер|\0
3142	u,|х|ер\0
3143	u,х|е|р\0
3144	u,хе|р|\0
3145	u,|х|е|р\0
3146	u,х|е|р|\0
3147	u,х"ер\0
3148	u,"хер\0
3149	u,хе"р\0
3150	u,хер"\0
3151	u,"х"е"р"\0
3152	u,"х"ер\0
3153	u,х"е"р\0
3154	u,хе"р"\0
3155	u,`х~ер\0
3156	u,х`е~р\0
3157	u,хе`р~\0
3158	u,~х~е`р~\0
3159	u,`х~е~р~\0
3160	u,`х~ер`\0
3161	u,`хе~р`\0
3162	u,~х`е`р~\0
3163	u,~х`ер\0
3164	u,~хе`р\0
3165	u,~х`е`р\0
3166	u,~х`е`р`\0
3167	u,~хе`р`\0
3168	u,~хер`\0
3169	u,~х~е`р\0
3170	u,`х~е~р\0
3171	u,:хер:\0
3172	u,:хер\0
3173	u,хер:\0
3174	u,:х:ер\0
3175	u,х:ер\0
3176	u,хе:р\0
3177	u,хер:\0
3178	u,:х:е:р:\0
3179	u,хе:р:\0
3180	u,х:ер:\0
3181	u,:хе:р\0
3182	u,:хе:р\0
3183	u,"х:ер\0
3184	u,х"ер\0
3185	u,хе:р\0
3186	u,хе"р\0
3187	u,хер:\0
3188	u,"х|е|р|\0
3189	u,:х|ер\0
3190	u,:х|е|р\0
3191	u,:хе|р|\0
3192	u,|хер:\0
3193	u,|х|е:р\0
3194	u,|х|е|р:\0
3195	u,|х:ер|\0
3196	u,|хе:р|\0
3197	u,|х:е:р|\0
3198	u,\\х:ер\0
3199	u,\\х:е:р\0
3200	u,\\х:е:р:\0
3201	u,/х:ер/\0
3202	u,/х:е:р\0
3203	u,/х/е:р:\0
3204	u,/хе/р:\0
3205	u,/х:е/р/\0
3206	u,:х/е/р/\0
3207	u,\\х\\е\\р:\0
3208	u,\\х:е:р/\0
3209	u,|х/е\\р|\0
3210	u,/х\\е/р\\\0
3211	u,/х|е|р\\\0
3212	u,|х\\е/р|\0
3213	u,|х/е\\р|\0
3214	u,|х`е`р|\0
3215	u,`х|е|р`\0
3216	u,`х|е`р|\0
3217	u,~х|е|р~\0
3218	u,|х~е~р|\0
3219	u,педорас\0
3220	u,педораса\0
3221	u,педорасом\0
3222	u,педорасами\0
3223	u,педорасу\0
3224	u,херовато\0
3225	u,детоеб\0
3226	u,x(е)р\0
3227	u,xе(р)\0
3228	u,(xе)р\0
3229	u,x(ер)\0
3230	u,(x)е(р)\0
3231	u,)xер\0
3232	u,xер)\0
